name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,18,312162323,,house,,,"POLYGON ((-76.3984882 36.859104, -76.3984742 36.8590763, -76.39846110000001 36.8590806, -76.3984463 36.859076, -76.3984373 36.8590583, -76.3984444 36.8590461, -76.3984573 36.8590419, -76.3984336 36.8589951, -76.39845649999999 36.8589876, -76.3984487 36.8589752, -76.3984694 36.8589684, -76.3984751 36.8589798, -76.3985326 36.858961, -76.3985308 36.8589574, -76.3985593 36.8589481, -76.3985885 36.8590057, -76.3985808 36.8590082, -76.3986069 36.8590598, -76.3985905 36.8590651, -76.39859370000001 36.8590714, -76.3985811 36.8590756, -76.3985799 36.859074, -76.3984882 36.859104))",POINT (-76.3985182 36.859028),170.1,1831.5
,19,402682787,,house,,,"POLYGON ((-76.1917045 36.7836328, -76.19157559999999 36.7835312, -76.19165460000001 36.7834671, -76.1917467 36.7835405, -76.191765 36.7835255, -76.19182840000001 36.7835734, -76.1917926 36.7836023, -76.19176589999999 36.7835804, -76.1917045 36.7836328))",POINT (-76.1916937 36.7835518),184.3,1984.3
,20,407056906,,garage,,,"POLYGON ((-76.24417440000001 36.9171527, -76.2442444 36.9171576, -76.2442382 36.9172145, -76.2441682 36.9172096, -76.24417440000001 36.9171527))",POINT (-76.2442063 36.9171836),39.6,426.8
,21,701434199,,house,,,"POLYGON ((-76.3581088 36.7894032, -76.3581119 36.7894165, -76.3581925 36.7894053, -76.3581952 36.7894169, -76.3582377 36.7894111, -76.3582504 36.7894701, -76.3582086 36.7894759, -76.3582119 36.7894903, -76.3581571 36.7894978, -76.3581679 36.7895477, -76.3581227 36.7895543, -76.35813020000001 36.7895888, -76.3580551 36.7895995, -76.3580147 36.7894356, -76.35804829999999 36.7894307, -76.3580444 36.7894125, -76.3581088 36.7894032))",POINT (-76.3581176 36.7894847),276.2,2973.4
,22,701434782,,house,,,"POLYGON ((-76.3558556 36.7914671, -76.35585330000001 36.7915849, -76.3558147 36.7915845, -76.35581500000001 36.79156, -76.3557607 36.7915593, -76.3557617 36.7915025, -76.35577120000001 36.7914661, -76.3558556 36.7914671))",POINT (-76.35581139999999 36.7915197),93.7,1008.5
Navy Federal Credit Union,23,667412313,,yes,bank,,"POLYGON ((-76.3922458 36.8601553, -76.3922518 36.8601185, -76.3921637 36.8601093, -76.3920888 36.8601015, -76.3921017 36.8600225, -76.3921766 36.8600303, -76.3922647 36.8600396, -76.392275 36.8599762, -76.3925929 36.8600094, -76.3925905 36.8600241, -76.39261620000001 36.8600268, -76.39259180000001 36.8601759, -76.3925661 36.8601732, -76.3925636 36.8601885, -76.3922458 36.8601553))",POINT (-76.39238589999999 36.8600812),739.8,7963.7
,24,407483311,,house,,,"POLYGON ((-76.1682685 36.872341, -76.1681758 36.8723002, -76.1681665 36.8723139, -76.16809569999999 36.8722828, -76.168116 36.872253, -76.1681239 36.8722565, -76.1681774 36.8721779, -76.1682375 36.8722043, -76.1682567 36.8721762, -76.16835210000001 36.8722181, -76.1682685 36.872341))",POINT (-76.16822809999999 36.8722541),238.4,2566.7
,25,701437733,,apartments,,,"POLYGON ((-76.3720356 36.8124464, -76.372203 36.8124972, -76.3719617 36.8130118, -76.3717947 36.812961, -76.3720356 36.8124464))",POINT (-76.3719988 36.812729),972.1,10463.4
929 Ventures Way L L C,26,312667394,,industrial,,,"POLYGON ((-76.2297895 36.7651123, -76.2296175 36.7646475, -76.2298033 36.764603, -76.22992050000001 36.7649199, -76.23046239999999 36.7647901, -76.2305171 36.764938, -76.2297895 36.7651123))",POINT (-76.22999969999999 36.764892),1792.5,19294.7
,27,402711151,,apartments,,,"POLYGON ((-76.1622811 36.7917427, -76.1622722 36.7916835, -76.162358 36.7916752, -76.16236120000001 36.7916965, -76.1624221 36.7916906, -76.1624202 36.7916782, -76.1624927 36.7916711, -76.16249449999999 36.7916829, -76.1625568 36.7916769, -76.1625543 36.7916601, -76.16262519999999 36.7916532, -76.16262709999999 36.7916659, -76.1626839 36.7916604, -76.1626825 36.7916515, -76.1627481 36.7916451, -76.1627465 36.7916344, -76.16283319999999 36.791626, -76.1628491 36.7917321, -76.16278250000001 36.7917386, -76.1627884 36.7917785, -76.1627596 36.7917813, -76.1627538 36.7917425, -76.1626354 36.791754, -76.1626327 36.7917362, -76.1625669 36.7917426, -76.1625696 36.7917612, -76.1622879 36.7917885, -76.1622811 36.7917427))",POINT (-76.16256749999999 36.7917123),540.4,5816.6
,28,312311063,,industrial,,,"POLYGON ((-76.30138410000001 36.7720796, -76.3013936 36.7720469, -76.30141500000001 36.7720143, -76.3015633 36.7720597, -76.3015431 36.7721023, -76.3015324 36.772125, -76.30138410000001 36.7720796))",POINT (-76.30147239999999 36.7720693),111.8,1203.8
,29,402441865,,apartments,,,"POLYGON ((-76.12801020000001 36.8186859, -76.1280087 36.8186392, -76.1279845 36.8186397, -76.1279835 36.818613, -76.1280108 36.8186123, -76.12800919999999 36.8185669, -76.1279858 36.8185674, -76.12798530000001 36.8185528, -76.1280122 36.8185522, -76.1280091 36.8184609, -76.1279835 36.8184615, -76.1279825 36.8184314, -76.1279514 36.818432, -76.1279498 36.8183859, -76.12813060000001 36.8183819, -76.1281328 36.8184474, -76.1281785 36.8184464, -76.1281805 36.8185045, -76.1281304 36.8185056, -76.12813250000001 36.8185673, -76.12817800000001 36.8185663, -76.12817889999999 36.8185909, -76.1281527 36.8185915, -76.12815380000001 36.8186255, -76.12813060000001 36.818626, -76.1281326 36.8186832, -76.12801020000001 36.8186859))",POINT (-76.1280708 36.8185253),454.0,4886.9
,30,701431151,,shed,,,"POLYGON ((-76.3686127 36.7966776, -76.3686135 36.7966988, -76.3685725 36.7966994, -76.3685717 36.7966782, -76.3686127 36.7966776))",POINT (-76.3685926 36.7966885),8.5,91.1
,31,700966872,,house,,,"POLYGON ((-76.3526779 36.8334453, -76.35268139999999 36.8335855, -76.3525942 36.8335869, -76.35259069999999 36.8334467, -76.3526779 36.8334453))",POINT (-76.3526361 36.8335161),119.8,1289.3
,32,407097445,,commercial,,,"POLYGON ((-76.2595778 36.8902351, -76.2595273 36.8903718, -76.2594637 36.8903589, -76.2594414 36.8904262, -76.2593693 36.8904085, -76.25935939999999 36.890448, -76.25918900000001 36.8904144, -76.2591606 36.8904885, -76.2590683 36.8904681, -76.2590998 36.8903847, -76.2590507 36.8903744, -76.2591419 36.8901381, -76.2595778 36.8902351))",POINT (-76.2592894 36.8903067),1111.8,11967.3
,33,312249802,,house,,,"POLYGON ((-76.3251705 36.7917411, -76.3252676 36.7917232, -76.3252712 36.7917359, -76.32530250000001 36.7917302, -76.32531059999999 36.7917584, -76.3252792 36.7917642, -76.32529890000001 36.7918334, -76.3252019 36.7918513, -76.3251705 36.7917411))",POINT (-76.325239 36.7917842),120.0,1291.6
,34,402218831,,house,,,"POLYGON ((-76.128179 36.9133528, -76.12815260000001 36.9134235, -76.1281326 36.9134187, -76.12811379999999 36.9134692, -76.1280486 36.9134537, -76.1280938 36.9133324, -76.128179 36.9133528))",POINT (-76.12811170000001 36.9133985),99.8,1074.5
,35,407331884,,residential,,,"POLYGON ((-76.29718560000001 36.8886535, -76.29719299999999 36.8887684, -76.29716639999999 36.8887695, -76.2971678 36.8887928, -76.29711570000001 36.888795, -76.2971069 36.8886568, -76.29718560000001 36.8886535))",POINT (-76.2971489 36.8887209),102.1,1099.2
,36,402740640,,house,,,"POLYGON ((-76.1441221 36.814539, -76.1440904 36.8145161, -76.1441568 36.8144566, -76.1442502 36.8145239, -76.1442711 36.8145052, -76.14432840000001 36.8145466, -76.1442411 36.8146248, -76.1441221 36.814539))",POINT (-76.1442086 36.8145401),178.7,1923.7
,37,402715696,,house,,,"POLYGON ((-76.1380049 36.7854727, -76.13796550000001 36.7853892, -76.1380841 36.7853604, -76.13813380000001 36.7854925, -76.13802250000001 36.7855196, -76.1380049 36.7854727))",POINT (-76.1380518 36.7854395),162.7,1751.4
,38,407403120,,residential,,,"POLYGON ((-76.2945591 36.8596391, -76.29456860000001 36.8596434, -76.2946101 36.859584, -76.29461809999999 36.8595877, -76.29465999999999 36.8595278, -76.2946735 36.8595339, -76.29471909999999 36.8594754, -76.2947145 36.8594733, -76.29475600000001 36.8594141, -76.2947746 36.859423, -76.2948172 36.8593612, -76.29481079999999 36.8593583, -76.29485149999999 36.8593, -76.2948732 36.8593098, -76.2949174 36.8592468, -76.2949753 36.859273, -76.2949873 36.8592559, -76.29505039999999 36.8592844, -76.2949953 36.8593633, -76.29497859999999 36.8593557, -76.29493739999999 36.8594138, -76.2949467 36.8594181, -76.2949002 36.8594812, -76.2948821 36.859473, -76.2948408 36.859532, -76.29484619999999 36.8595344, -76.2948051 36.8595931, -76.2947865 36.8595847, -76.2947436 36.8596461, -76.2947365 36.8596429, -76.2946961 36.8597008, -76.2946881 36.8596972, -76.2946456 36.8597578, -76.2946592 36.8597639, -76.29461689999999 36.8598243, -76.29449030000001 36.8597671, -76.29453169999999 36.859708, -76.29451589999999 36.8597008, -76.2945591 36.8596391))",POINT (-76.29475909999999 36.8595284),906.7,9760.0
,39,312469209,,house,,,"POLYGON ((-76.25069070000001 36.823923, -76.25075940000001 36.823863, -76.25089180000001 36.8239609, -76.2508232 36.8240209, -76.25069070000001 36.823923))",POINT (-76.2507913 36.8239419),144.7,1557.1
,40,402257291,,house,,,"POLYGON ((-76.12281590000001 36.8867023, -76.12276730000001 36.8866838, -76.1227619 36.886693, -76.12267009999999 36.886658, -76.1227209 36.886572, -76.1230159 36.8866736, -76.1229654 36.8867593, -76.12281590000001 36.8867023))",POINT (-76.1228426 36.8866646),296.0,3185.6
,41,407232813,,garage,,,"POLYGON ((-76.23258629999999 36.8502029, -76.23265240000001 36.8502452, -76.2326058 36.8502922, -76.2325397 36.8502499, -76.23258629999999 36.8502029))",POINT (-76.232596 36.8502476),50.0,538.3
,42,700596375,,house,,,"POLYGON ((-76.35294639999999 36.8376651, -76.35295669999999 36.8377558, -76.3528467 36.8377638, -76.3528364 36.8376732, -76.35294639999999 36.8376651))",POINT (-76.35289659999999 36.8377145),98.8,1063.6
,43,407395597,,yes,,,"POLYGON ((-76.30600819999999 36.8791658, -76.3059159 36.8791708, -76.30591080000001 36.8791107, -76.30600320000001 36.8791058, -76.30600819999999 36.8791658))",POINT (-76.3059595 36.8791383),55.1,593.2
,44,702239033,,shed,,,"POLYGON ((-76.38057569999999 36.8764559, -76.3806203 36.8764567, -76.3806197 36.8764776, -76.3805752 36.8764768, -76.38057569999999 36.8764559))",POINT (-76.3805977 36.8764667),9.1,97.8
,45,407232551,,residential,,,"POLYGON ((-76.2415386 36.8526326, -76.2415584 36.8527002, -76.2415366 36.8527043, -76.24153750000001 36.8527075, -76.2413773 36.8527377, -76.241366 36.852699, -76.2413923 36.8526941, -76.2413829 36.8526619, -76.2415386 36.8526326))",POINT (-76.24146330000001 36.8526854),125.1,1346.1
,46,407108273,,residential,,,"POLYGON ((-76.260998 36.8727983, -76.2611069 36.8728258, -76.26104429999999 36.8729858, -76.2609355 36.8729583, -76.260998 36.8727983))",POINT (-76.2610212 36.872892),188.9,2033.8
,47,406967451,,commercial,,,"POLYGON ((-76.2634802 36.8346401, -76.2637976 36.8345383, -76.2638493 36.8346424, -76.2635318 36.8347443, -76.2634802 36.8346401))",POINT (-76.26366470000001 36.8346413),378.6,4075.4
,48,407210490,,residential,,,"POLYGON ((-76.2320643 36.876385, -76.23211209999999 36.8764737, -76.2320393 36.876499, -76.2320354 36.876492, -76.23199080000001 36.8765075, -76.2319468 36.876426, -76.2320643 36.876385))",POINT (-76.2320299 36.8764481),118.1,1271.1
,49,312584367,,house,,,"POLYGON ((-76.2692479 36.7737479, -76.2691882 36.773737, -76.26918689999999 36.7737418, -76.269161 36.7737371, -76.26915889999999 36.7737445, -76.26909670000001 36.7737332, -76.2691063 36.773699, -76.2691612 36.773709, -76.26916730000001 36.7736873, -76.26914410000001 36.7736831, -76.2691664 36.7736038, -76.26940020000001 36.7736463, -76.26937820000001 36.7737248, -76.26926039999999 36.7737034, -76.2692479 36.7737479))",POINT (-76.2692495 36.7736782),255.4,2749.2
,50,407422538,,house,,,"POLYGON ((-76.1682739 36.8546005, -76.1682445 36.8545913, -76.16824010000001 36.8546005, -76.16819750000001 36.8545871, -76.1682505 36.8544777, -76.1683544 36.8545102, -76.1683206 36.85458, -76.1683072 36.8545758, -76.1682924 36.8546063, -76.1682739 36.8546005))",POINT (-76.1682749 36.8545439),118.7,1277.9
,51,407219585,,residential,,,"POLYGON ((-76.2393227 36.8736032, -76.2393163 36.8735708, -76.2393424 36.8735675, -76.2393354 36.8735324, -76.2393567 36.8735296, -76.239358 36.8735364, -76.23945089999999 36.8735245, -76.2394649 36.8735948, -76.2394374 36.8735983, -76.2394413 36.8736179, -76.23938560000001 36.873625, -76.23938200000001 36.8736066, -76.2393521 36.8736104, -76.23935 36.8735998, -76.2393227 36.8736032))",POINT (-76.23939540000001 36.8735729),102.8,1106.0
,52,702085784,,yes,,,"POLYGON ((-76.3119784 36.8137998, -76.3121804 36.8138327, -76.31214869999999 36.8139577, -76.31194669999999 36.8139248, -76.3119784 36.8137998))",POINT (-76.3120636 36.8138788),259.9,2797.4
Medlin Apartments,53,312165377,,apartments,,,"POLYGON ((-76.4044684 36.8655052, -76.4043341 36.8654554, -76.4043267 36.8654683, -76.4042857 36.8654531, -76.40429279999999 36.8654407, -76.4041658 36.8653936, -76.4042204 36.8652986, -76.4043516 36.8653473, -76.40435789999999 36.8653363, -76.4043985 36.8653513, -76.4043923 36.8653621, -76.4045228 36.8654105, -76.4044684 36.8655052))",POINT (-76.4043441 36.8654021),355.5,3826.7
Nyk Logistics & Megacarrier,54,312261044,,industrial,,,"POLYGON ((-76.3509763 36.7707252, -76.3509301 36.7706511, -76.350909 36.7706596, -76.3508065 36.7704951, -76.350798 36.7704985, -76.35078780000001 36.770482, -76.3507972 36.7704782, -76.3507723 36.7704383, -76.35075070000001 36.7704471, -76.3507383 36.7704271, -76.35075980000001 36.7704184, -76.3507303 36.7703709, -76.3508451 36.7703246, -76.3508674 36.7703605, -76.35459659999999 36.768856, -76.3547521 36.7691055, -76.3510706 36.7705908, -76.35111860000001 36.7706678, -76.3509763 36.7707252))",POINT (-76.352723 36.7697695),12082.2,130052.0
,55,312669119,,house,,,"POLYGON ((-76.2246179 36.7674209, -76.22458469999999 36.7673305, -76.22459069999999 36.7673291, -76.2248992 36.7672557, -76.2249334 36.7673487, -76.2248736 36.7673629, -76.2248676 36.7673643, -76.22486290000001 36.7673515, -76.22481209999999 36.7673636, -76.224806 36.7673651, -76.2248127 36.7673832, -76.2247516 36.7673978, -76.2247455 36.7673992, -76.22473890000001 36.7673811, -76.2246873 36.7673933, -76.2246813 36.7673948, -76.22468499999999 36.7674049, -76.2246239 36.7674194, -76.2246179 36.7674209))",POINT (-76.22475919999999 36.7673377),301.5,3245.6
,56,407106412,,residential,,,"POLYGON ((-76.262129 36.8850796, -76.262198 36.8850875, -76.26217920000001 36.8851948, -76.2622083 36.8851981, -76.2622046 36.8852193, -76.26210639999999 36.8852081, -76.262129 36.8850796))",POINT (-76.2621548 36.8851517),96.2,1035.3
,57,702085071,,yes,,,"POLYGON ((-76.3118152 36.8115178, -76.3111785 36.8113812, -76.3112017 36.8113004, -76.31104139999999 36.8112655, -76.3111139 36.811049, -76.31113259999999 36.8110532, -76.3111962 36.8108632, -76.3112325 36.810871, -76.31123770000001 36.8108557, -76.31131209999999 36.8108719, -76.31130760000001 36.8108858, -76.31152969999999 36.8109339, -76.31153449999999 36.8109192, -76.3116079 36.8109351, -76.31160300000001 36.8109501, -76.31175949999999 36.8109841, -76.311764 36.8109707, -76.3118384 36.8109869, -76.3118044 36.8110885, -76.3119928 36.8111294, -76.3120141 36.8110652, -76.31218699999999 36.8111028, -76.3120588 36.8114845, -76.31184210000001 36.8114376, -76.3118152 36.8115178))",POINT (-76.31159289999999 36.8112039),4707.9,50674.9
,58,700602689,,house,,,"POLYGON ((-76.3122527 36.8318415, -76.3121582 36.8318437, -76.31215520000001 36.8317628, -76.3122497 36.8317606, -76.3122527 36.8318415))",POINT (-76.3122039 36.8318022),75.7,814.7
,59,497218996,,,parking,,"POLYGON ((-76.2550255 36.7771514, -76.2549144 36.7771843, -76.2547975 36.7769309, -76.2549087 36.7768981, -76.2550255 36.7771514))",POINT (-76.25491150000001 36.7770412),316.7,3408.6
,60,407102899,,residential,,,"POLYGON ((-76.2878204 36.9100591, -76.28778389999999 36.9099641, -76.2879123 36.9099323, -76.2879435 36.9100135, -76.288044 36.9099886, -76.28803019999999 36.9099527, -76.28806729999999 36.9099435, -76.2880601 36.9099245, -76.2880684 36.9099224, -76.2880753 36.9099046, -76.2881002 36.9098996, -76.2881218 36.909914, -76.2881757 36.9100542, -76.28816430000001 36.910057, -76.28816689999999 36.9100636, -76.2877202 36.9101742, -76.2876885 36.9100917, -76.2878204 36.9100591))",POINT (-76.2879379 36.9100439),625.6,6734.0
,61,312482725,,residential,,,"POLYGON ((-76.2344896 36.8160082, -76.2344982 36.8159699, -76.2345418 36.8159762, -76.2345332 36.8160146, -76.2344896 36.8160082))",POINT (-76.2345157 36.8159922),17.3,185.8
,62,407093382,,residential,,,"POLYGON ((-76.2475044 36.9048178, -76.2476679 36.9048132, -76.24767 36.9048638, -76.2476733 36.9048637, -76.2476757 36.9049185, -76.24763009999999 36.9049198, -76.2476315 36.9049518, -76.2474893 36.9049558, -76.24748719999999 36.9049058, -76.2475082 36.9049052, -76.2475044 36.9048178))",POINT (-76.2475817 36.9048833),221.2,2381.3
,63,767540154,,yes,,,"POLYGON ((-76.1238194 36.7878484, -76.12381000000001 36.7878493, -76.12381499999999 36.7878822, -76.1237864 36.787885, -76.1237873 36.7878906, -76.1237249 36.7878969, -76.12372379999999 36.7878904, -76.12359789999999 36.7879033, -76.12359669999999 36.7878958, -76.123569 36.7878987, -76.12356440000001 36.7878704, -76.1235556 36.7878713, -76.12355119999999 36.7878434, -76.1235641 36.7878421, -76.1235559 36.7877905, -76.12354499999999 36.7877917, -76.12354070000001 36.7877642, -76.1235519 36.7877631, -76.1235471 36.7877331, -76.123577 36.7877301, -76.1235758 36.7877223, -76.12362160000001 36.7877177, -76.12362280000001 36.7877253, -76.12364359999999 36.7877232, -76.1236421 36.7877136, -76.1236803 36.7877099, -76.1236823 36.7877229, -76.1237017 36.7877211, -76.12370060000001 36.787714, -76.1237558 36.7877087, -76.1237567 36.7877147, -76.12378560000001 36.7877119, -76.12379 36.7877413, -76.1237988 36.7877404, -76.1238037 36.7877729, -76.1237943 36.7877738, -76.1238005 36.7878148, -76.1238141 36.7878135, -76.1238194 36.7878484))",POINT (-76.1236799 36.7878067),437.9,4713.6
,64,402258002,,house,,,"POLYGON ((-76.1307983 36.8696365, -76.1309105 36.8696156, -76.13094580000001 36.8697383, -76.1309328 36.8697407, -76.13094649999999 36.8697884, -76.1308473 36.8698068, -76.1307983 36.8696365))",POINT (-76.1308767 36.8697095),192.8,2075.6
,65,407403158,,garage,,,"POLYGON ((-76.29367499999999 36.8584566, -76.2936129 36.8584224, -76.29364649999999 36.8583831, -76.29370849999999 36.8584173, -76.29367499999999 36.8584566))",POINT (-76.2936607 36.8584199),36.0,387.9
,66,312598237,,yes,,,"POLYGON ((-76.2260624 36.8044536, -76.22598360000001 36.804383, -76.2259743 36.8043897, -76.2258568 36.8042842, -76.22600850000001 36.8041749, -76.2260885 36.8042467, -76.2260594 36.8042678, -76.22609370000001 36.8042986, -76.22611259999999 36.8042849, -76.22616189999999 36.8043292, -76.22614419999999 36.8043419, -76.2261768 36.8043711, -76.2260624 36.8044536))",POINT (-76.2260218 36.8043157),426.9,4595.3
,67,402661495,,house,,,"POLYGON ((-76.1959379 36.8166341, -76.1959368 36.8166071, -76.19594840000001 36.8166068, -76.19594739999999 36.8165811, -76.1959868 36.8165801, -76.1960024 36.8165691, -76.19602140000001 36.8165687, -76.1960421 36.8165812, -76.1960746 36.8165804, -76.1960758 36.8166099, -76.1961202 36.8166088, -76.196123 36.8166812, -76.1959262 36.8166862, -76.1959241 36.8166344, -76.1959379 36.8166341))",POINT (-76.1960213 36.8166351),182.5,1964.9
