name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
,17,16790370,23,24,1,1626.8604289296732,,,,residential,6,"LINESTRING (-109.8154122 34.2731541, -109.8154648 34.2737315, -109.8155353 34.2740411, -109.8155507 34.2740964, -109.815705 34.2746505, -109.8159398 34.275245, -109.8162137 34.2756304, -109.8164241 34.2760599, -109.8165245 34.2762963, -109.8167679 34.2767041, -109.8170749 34.2771605, -109.8171788 34.2773551, -109.8172918 34.2776324, -109.8173299 34.2779279, -109.8173939 34.2786826, -109.8173826 34.2791139, -109.8173388 34.2794327, -109.81709 34.2802651, -109.81716 34.280492, -109.8174525 34.2807201, -109.8178554 34.2809939, -109.8182299 34.2813112, -109.8189256 34.2819678, -109.8201315 34.2832091, -109.8209609 34.2839225, -109.8218708 34.2845582, -109.822155 34.284683, -109.8225373 34.2849738, -109.8227047 34.2852267, -109.8227123 34.2853962, -109.82267 34.2855395)",auto,1,0,,
,18,16790877,25,26,1,203.97123454626075,,,,residential,6,"LINESTRING (-109.788449 34.33761, -109.7884199 34.3394442)",auto,1,0,,
,19,16790877,26,25,1,203.97123454626075,,,,residential,6,"LINESTRING (-109.7884199 34.3394442, -109.788449 34.33761)",auto,1,0,,
,20,16790877,26,3,1,201.840977580198,,,,residential,6,"LINESTRING (-109.7884199 34.3394442, -109.7884891 34.3412585)",auto,1,0,,
,21,16790877,3,26,1,201.840977580198,,,,residential,6,"LINESTRING (-109.7884891 34.3412585, -109.7884199 34.3394442)",auto,1,0,,
,22,16793245,34,35,1,915.3541647723118,,,,residential,6,"LINESTRING (-109.77811 34.223086, -109.768162 34.222761)",auto,1,0,,
,23,16793245,35,34,1,915.3541647723118,,,,residential,6,"LINESTRING (-109.768162 34.222761, -109.77811 34.223086)",auto,1,0,,
3118,24,16795025,700,662,1,19.608986253588526,,,,residential,6,"LINESTRING (-109.7680814 34.2720286, -109.7680251 34.2721987)",auto,1,0,,
3118,25,16795025,662,700,1,19.608986253588526,,,,residential,6,"LINESTRING (-109.7680251 34.2721987, -109.7680814 34.2720286)",auto,1,0,,
3118,26,16795025,662,661,1,283.78534810660244,,,,residential,6,"LINESTRING (-109.7680251 34.2721987, -109.764938 34.2721255)",auto,1,0,,
3118,27,16795025,661,662,1,283.78534810660244,,,,residential,6,"LINESTRING (-109.764938 34.2721255, -109.7680251 34.2721987)",auto,1,0,,
3118,28,16795025,661,38,1,332.0500692769347,,,,residential,6,"LINESTRING (-109.764938 34.2721255, -109.7618915 34.2720532, -109.7617328 34.2720878, -109.7616742 34.2721658, -109.7616509 34.2724052)",auto,1,0,,
3118,29,16795025,38,661,1,332.0500692769347,,,,residential,6,"LINESTRING (-109.7616509 34.2724052, -109.7616742 34.2721658, -109.7617328 34.2720878, -109.7618915 34.2720532, -109.764938 34.2721255)",auto,1,0,,
3118,30,16795025,38,39,1,77.904312287566,,,,residential,6,"LINESTRING (-109.7616509 34.2724052, -109.7616555 34.2731058)",auto,1,0,,
3118,31,16795025,39,38,1,77.904312287566,,,,residential,6,"LINESTRING (-109.7616555 34.2731058, -109.7616509 34.2724052)",auto,1,0,,
County Road 3330,32,16798617,46,47,1,774.6966660298484,,,,residential,6,"LINESTRING (-109.8137542 34.2899737, -109.8136699 34.2897211, -109.8135458 34.2893663, -109.8135707 34.2887487, -109.8135989 34.286905, -109.8136079 34.2853273, -109.8136277 34.2850614, -109.8137092 34.2850161, -109.8137761 34.2849409, -109.8138108 34.2848124, -109.8138769 34.2840619, -109.8139072 34.2837796, -109.8138684 34.2836824, -109.8137092 34.2834978, -109.8137068 34.2833246, -109.8137952 34.2831541)",auto,1,0,,
County Road 3330,33,16798617,47,46,1,774.6966660298485,,,,residential,6,"LINESTRING (-109.8137952 34.2831541, -109.8137068 34.2833246, -109.8137092 34.2834978, -109.8138684 34.2836824, -109.8139072 34.2837796, -109.8138769 34.2840619, -109.8138108 34.2848124, -109.8137761 34.2849409, -109.8137092 34.2850161, -109.8136277 34.2850614, -109.8136079 34.2853273, -109.8135989 34.286905, -109.8135707 34.2887487, -109.8135458 34.2893663, -109.8136699 34.2897211, -109.8137542 34.2899737)",auto,1,0,,
3160,34,16798621,48,49,1,364.8442510062815,,,,residential,6,"LINESTRING (-109.74343 34.255487, -109.743459 34.255493, -109.743379 34.256473, -109.7433086 34.2569756, -109.7432903 34.2570689, -109.7432153 34.2571398, -109.7413044 34.2571606)",auto,1,0,,
3160,35,16798621,49,48,1,364.8442510062815,,,,residential,6,"LINESTRING (-109.7413044 34.2571606, -109.7432153 34.2571398, -109.7432903 34.2570689, -109.7433086 34.2569756, -109.743379 34.256473, -109.743459 34.255493, -109.74343 34.255487)",auto,1,0,,
,36,16798846,45,52,1,614.0745211246835,,,,residential,6,"LINESTRING (-109.8209453 34.2411893, -109.8209562 34.2362618, -109.8209634 34.2360301, -109.8209747 34.235667)",auto,1,0,,
