name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,0,41260760,motorway_junction,,,,motorway,0,-111.9164172,33.2146518,,,
,1,41260762,traffic_signals,,signal,,primary,0,-111.9175574,33.21923,,,
,2,41260767,,,,,motorway,0,-111.9227643,33.2228681,,,
,3,41285051,,,,,primary,1,-111.909661,33.2609938,,,
,4,41286594,traffic_signals,,signal,,primary,0,-111.9228,33.2192409,,,
,6,41296904,motorway_junction,,,,motorway,0,-111.944547,33.2510454,,,
,8,41296909,,,,,motorway,0,-111.952259,33.2610401,,,
,9,41433363,,,,,residential,0,-112.0300594,33.2334927,,,
,10,41435047,,,,,residential,0,-112.0444239,33.2335018,,,
,11,41580395,,,,,primary,0,-111.9487169,33.2554148,,,
,12,41622344,,,,,primary,0,-111.9938034,33.2047113,,,
,13,41622350,traffic_signals,,signal,,primary,0,-111.989001,33.2192297,,,
,14,41980630,,,,,primary,0,-112.0474468,33.2192403,,,
,15,41980636,,,,,residential,0,-112.047473,33.229853,,,
,16,41988731,,,,,primary,0,-111.9116438,33.2192327,,,
,17,42352920,,,,,residential,1,-112.024515,33.233521,,,
,18,42417589,,,,,residential,0,-112.0475239,33.2314812,,,
,19,175284943,,,,,residential,0,-112.0051547,33.0140847,,,
,20,175284964,,,,,residential,0,-112.0054214,32.9996795,,,
,21,175286089,,,,,residential,0,-111.9967465,32.96739,,,
,22,175286097,,,,,residential,0,-111.981368,32.967296,,,
,23,175288375,,,,,residential,0,-111.9637377,32.8796393,,,
,24,175288378,,,,,residential,0,-111.9618837,32.8795782,,,
,25,175293402,,,,,residential,1,-112.030837,32.947829,,,
,26,175293405,,,,,residential,0,-112.031107,32.947873,,,
,27,175294478,,,,,residential,0,-112.0687672,32.8795472,,,
,28,175294701,,,,,residential,0,-111.987187,32.9228961,,,
,29,175294718,,,,,residential,1,-111.9849034,32.9178626,,,
,30,175297086,,,,,residential,0,-111.9447304,33.0876934,,,
,31,175298699,,,,,residential,0,-112.0136003,33.0356216,,,
,32,175305228,,,,,secondary,0,-112.0287193,33.044792,,,
,33,175309391,,,,,residential,1,-112.030621,33.043513,,,
,34,175309744,,,,,primary,0,-112.0664871,32.8654183,,,
,35,175309816,,,,,residential,0,-111.9706018,33.0726769,,,
,36,175309842,,,,,residential,0,-111.970471,33.087901,,,
,37,175310012,,,,,residential,1,-111.9588164,32.9623101,,,
,38,175313211,,,,,residential,0,-111.9977364,32.9337893,,,
,39,175313214,,,,,residential,1,-111.9998905,32.9337942,,,
,40,175321623,,,,,residential,0,-111.9968642,32.9398436,,,
,41,175322802,,,,,residential,0,-111.9701249,33.1321549,,,
,42,175325426,,,,,residential,0,-111.944208,33.1280592,,,
,43,175326046,,,,,residential,1,-111.9614179,33.1059705,,,
,44,175326050,,,,,residential,0,-111.9614012,33.10673,,,
,45,175329448,,,,,residential,1,-112.064285,33.061371,,,
,46,175329866,,,,,residential,1,-111.9979103,32.8440621,,,
,47,175329893,,,,,residential,1,-112.0653051,33.0829207,,,
,48,175330253,,,,,residential,1,-111.926973,33.158311,,,
,49,175335497,,,,,primary,0,-112.0359857,33.0879386,,,
,50,175340050,,,,,residential,0,-112.0772159,33.0303123,,,
,51,175340053,,,,,residential,0,-112.0764949,33.0303107,,,
,52,175344211,,,,,residential,0,-112.1216101,32.9999915,,,
,53,175345008,,,,,residential,1,-111.945399,32.967305,,,
,54,175351921,,,,,residential,0,-112.133727,32.8338036,,,
,55,175352530,,,,,residential,1,-112.1003256,32.887554,,,
,56,175356164,,,,,residential,1,-112.04363,32.963866,,,
,57,175356208,,,,,residential,0,-112.111317,32.996388,,,
,58,175361146,,,,,secondary,0,-112.0029759,33.0289438,,,
,59,175361969,,,,,residential,0,-112.0482542,33.0362255,,,
,60,175363430,,,,,residential,0,-112.091435,32.969567,,,
,61,175363457,,,,,residential,0,-112.019781,33.028985,,,
,62,175366802,,,,,residential,0,-112.1033133,32.8839792,,,
,63,175366804,,,,,residential,1,-112.1033109,32.882694,,,
,64,175369266,,,,,residential,0,-112.1257917,32.9941659,,,
,65,175369269,,,,,residential,0,-112.1256715,32.994008,,,
,66,175369278,,,,,residential,0,-112.1250301,32.9942384,,,
,67,175373704,,,,,residential,1,-112.014871,32.879897,,,
,68,175373706,,,,,secondary,0,-112.0150223,32.8793377,,,
,69,175375310,,,,,residential,0,-112.1001,32.99642,,,
,70,175376075,,,,,residential,1,-112.1172306,32.8912213,,,
,71,175379472,,,,,motorway,0,-112.1334959,32.8341173,,,
,72,175379475,,,,,motorway,0,-112.1291262,32.834261,,,
,73,175379904,motorway_junction,,,,motorway,1,-111.9578907,32.8284327,,,
,74,175381753,,,,,tertiary,0,-112.1347081,32.8550751,,,
,75,175383412,motorway_junction,,,,motorway,0,-112.1291131,32.8345715,,,
,76,175383414,,,,,primary,0,-112.1325894,32.8353015,,,
,77,175383416,,,,,motorway,0,-112.1332886,32.8356483,,,
,78,175387281,,,,,residential,0,-112.0304263,33.0000946,,,
,79,175387287,,,,,residential,0,-112.0307556,33.0290231,,,
,80,175391774,,,,,residential,1,-112.1517379,32.8550346,,,
,81,175392856,,,,,residential,0,-112.0738329,32.9710521,,,
,82,175394701,,,,,residential,0,-112.1258593,32.9565908,,,
,83,175396762,,,,,residential,0,-112.0651065,33.080646,,,
,84,175396768,,,,,residential,1,-112.065591,33.080947,,,
,85,175397836,,,,,residential,0,-111.9777533,33.1305922,,,
,86,175397840,,,,,residential,0,-111.9760951,33.1305806,,,
,87,175397901,,,,,residential,0,-111.9777431,33.129162,,,
