name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes,activity_zone_id,production,attraction,activity_location_tab
,2648,,,,0,,poi,0,-112.0473249,33.46302485,,610,,9,1.356683267,1.356683267,poi
,2649,,,,0,,poi,0,-112.0471481,33.46306757,,611,,9,3.17508447,3.17508447,poi
,2650,,,,0,,poi,0,-112.0469977,33.46302879,,612,,9,1.471803289,1.471803289,poi
,2651,,,,0,,poi,0,-112.0468333,33.46304008,,613,,9,1.689664835,1.689664835,poi
,2652,,,,0,,poi,0,-112.046669,33.46303353,,614,,9,1.58692331,1.58692331,poi
,2653,,,,0,,poi,0,-112.0464929,33.4630326,,615,,9,2.210799557,2.210799557,poi
,2654,,,,0,,poi,0,-112.0463299,33.46304217,,616,,9,1.938472624,1.938472624,poi
,2655,,,,0,,poi,0,-112.046152,33.46300932,,617,,10,1.225471199,1.225471199,poi
,2656,,,,0,,poi,0,-112.0460137,33.46301696,,618,,10,1.183384309,1.183384309,poi
,2657,,,,0,,poi,0,-112.0458424,33.46303712,,619,,10,2.065971143,2.065971143,poi
,2658,,,,0,,poi,0,-112.0456678,33.46300156,,620,,10,1.273747337,1.273747337,poi
,2659,,,,0,,poi,0,-112.0518446,33.4629978,,621,,9,1.661194292,1.661194292,poi
,2660,,,,0,,poi,0,-112.0464515,33.46318798,,622,,9,0.600357103,0.600357103,poi
,2661,,,,0,,poi,0,-112.0473071,33.46322036,,623,,9,0.659773888,0.659773888,poi
,2662,,,,0,,poi,0,-112.045947,33.4631818,,624,,10,0.257472737,0.257472737,poi
,2663,,,,0,,poi,0,-112.0458513,33.4632007,,625,,10,1.126443223,1.126443223,poi
,2664,,,,0,,poi,0,-112.046381,33.46318284,,626,,9,0.190628853,0.190628853,poi
,2665,,,,0,,poi,0,-112.046196,33.46318612,,627,,10,0.625114096,0.625114096,poi
,2666,,,,0,,poi,0,-112.0462089,33.46310312,,628,,10,0.476572133,0.476572133,poi
,2667,,,,0,,poi,0,-112.0474539,33.46351232,,629,,4,4.056433454,4.056433454,poi
,2668,,,,0,,poi,0,-112.0473196,33.46352587,,630,,4,1.393818758,1.393818758,poi
,2669,,,,0,,poi,0,-112.0471486,33.46353853,,631,,4,1.817163354,1.817163354,poi
,2670,,,,0,,poi,0,-112.047001,33.46353737,,632,,4,1.349256169,1.349256169,poi
,2671,,,,0,,poi,0,-112.0468285,33.46355481,,633,,4,0.97790126,0.97790126,poi
,2672,,,,0,,poi,0,-112.046681,33.46352534,,634,,4,1.846871746,1.846871746,poi
,2673,,,,0,,poi,0,-112.0464966,33.46355618,,635,,4,1.291077233,1.291077233,poi
,2674,,,,0,,poi,0,-112.0463288,33.46352815,,636,,4,1.945899722,1.945899722,poi
,2675,,,,0,,poi,0,-112.0461806,33.46353525,,637,,5,1.279936586,1.279936586,poi
,2676,,,,0,,poi,0,-112.0459902,33.4635454,,638,,5,1.99541371,1.99541371,poi
,2677,,,,0,,poi,0,-112.0458519,33.46352704,,639,,5,1.133870322,1.133870322,poi
,2678,,,,0,,poi,0,-112.0456623,33.4635455,,640,,5,1.293552932,1.293552932,poi
,2679,,,,0,,poi,0,-112.0452965,33.46352857,,641,,5,2.129101477,2.129101477,poi
,2680,,,,0,,poi,0,-112.0452904,33.46302606,,642,,10,1.533695773,1.533695773,poi
,2681,,,,0,,poi,0,-112.0451264,33.46302507,,643,,10,1.601777507,1.601777507,poi
,2682,,,,0,,poi,0,-112.0451385,33.4635096,,644,,5,2.662614696,2.662614696,poi
,2683,,,,0,,poi,0,-112.0449604,33.46353352,,645,,5,2.323443879,2.323443879,poi
,2684,,,,0,,poi,0,-112.0449682,33.46301415,,646,,10,1.74908162,1.74908162,poi
,2685,,,,0,,poi,0,-112.0448166,33.46353489,,647,,5,1.682237737,1.682237737,poi
,2686,,,,0,,poi,0,-112.0447927,33.46302729,,648,,10,1.787454961,1.787454961,poi
,2687,,,,0,,poi,0,-112.0445574,33.46354115,,649,,5,1.641388697,1.641388697,poi
,2688,,,,0,,poi,0,-112.0446349,33.46302002,,650,,10,1.71070828,1.71070828,poi
,2689,,,,0,,poi,0,-112.0444748,33.46302741,,651,,10,2.210799557,2.210799557,poi
,2690,,,,0,,poi,0,-112.0443127,33.46355272,,652,,5,1.529982224,1.529982224,poi
,2691,,,,0,,poi,0,-112.0443124,33.46301891,,653,,10,1.762697967,1.762697967,poi
,2692,,,,0,,poi,0,-112.0441539,33.46353173,,654,,5,1.679762037,1.679762037,poi
,2693,,,,0,,poi,0,-112.044152,33.46302794,,655,,10,1.851823145,1.851823145,poi
,2694,,,,0,,poi,0,-112.0439817,33.46354201,,656,,5,2.225653753,2.225653753,poi
,2695,,,,0,,poi,0,-112.0439842,33.46302795,,657,,10,1.819639053,1.819639053,poi
,2696,,,,0,,poi,0,-112.0438234,33.46351857,,658,,5,2.386574214,2.386574214,poi
,2697,,,,0,,poi,0,-112.0438092,33.46303767,,659,,10,2.130339327,2.130339327,poi
,2698,,,,0,,poi,0,-112.0436606,33.46353076,,660,,5,1.860488093,1.860488093,poi
,2699,,,,0,,poi,0,-112.0436529,33.46301804,,661,,10,1.858012394,1.858012394,poi
,2700,,,,0,,poi,0,-112.0435089,33.46349838,,662,,5,2.23803225,2.23803225,poi
,2701,,,,0,,poi,0,-112.0435045,33.46303984,,663,,10,1.673572789,1.673572789,poi
,2702,,,,0,,poi,0,-112.0431649,33.4644999,,664,,5,1.650053645,1.650053645,poi
,2703,,,,0,,poi,0,-112.0431618,33.46352934,,665,,5,1.58939901,1.58939901,poi
,2704,,,,0,,poi,0,-112.0431573,33.4630105,,666,,10,1.312120678,1.312120678,poi
,2705,,,,0,,poi,0,-112.0431606,33.46399087,,667,,5,1.651291494,1.651291494,poi
,2706,,,,0,,poi,0,-112.0430155,33.46451147,,668,,5,1.650053645,1.650053645,poi
,2707,,,,0,,poi,0,-112.0429969,33.46350652,,669,,5,2.19718321,2.19718321,poi
,2708,,,,0,,poi,0,-112.0430069,33.46301629,,670,,10,1.557214918,1.557214918,poi
,2709,,,,0,,poi,0,-112.0430113,33.46400243,,671,,5,1.651291494,1.651291494,poi
,2710,,,,0,,poi,0,-112.0428619,33.46451147,,672,,5,1.650053645,1.650053645,poi
,2711,,,,0,,poi,0,-112.0428505,33.46350749,,673,,5,2.069684692,2.069684692,poi
,2712,,,,0,,poi,0,-112.0428362,33.46301313,,674,,10,1.542360721,1.542360721,poi
,2713,,,,0,,poi,0,-112.0428577,33.46400243,,675,,5,1.643864396,1.643864396,poi
,2714,,,,0,,poi,0,-112.0426785,33.46451503,,676,,5,1.664907841,1.664907841,poi
,2715,,,,0,,poi,0,-112.0426669,33.46353624,,677,,5,1.781265713,1.781265713,poi
,2716,,,,0,,poi,0,-112.0426649,33.46301292,,678,,10,1.83201755,1.83201755,poi
,2717,,,,0,,poi,0,-112.0426741,33.464006,,679,,5,1.643864396,1.643864396,poi
,2718,,,,0,,poi,0,-112.0425078,33.46451503,,680,,5,1.650053645,1.650053645,poi
,2719,,,,0,,poi,0,-112.0425155,33.46354956,,681,,5,1.042269444,1.042269444,poi
,2720,,,,0,,poi,0,-112.0425035,33.464006,,682,,5,1.643864396,1.643864396,poi
,2721,,,,0,,poi,0,-112.0425163,33.46302625,,683,,10,1.58939901,1.58939901,poi
,2722,,,,0,,poi,0,-112.0423499,33.46450793,,684,,5,1.650053645,1.650053645,poi
,2723,,,,0,,poi,0,-112.042358,33.46353481,,685,,5,1.437143497,1.437143497,poi
,2724,,,,0,,poi,0,-112.0423456,33.46399887,,686,,5,1.643864396,1.643864396,poi
,2725,,,,0,,poi,0,-112.0423379,33.46302153,,687,,10,2.502932085,2.502932085,poi
,2726,,,,0,,poi,0,-112.0421749,33.46450437,,688,,5,1.657480743,1.657480743,poi
,2727,,,,0,,poi,0,-112.0421967,33.46351895,,689,,5,1.595588258,1.595588258,poi
,2728,,,,0,,poi,0,-112.0421854,33.46301179,,690,,10,1.491608884,1.491608884,poi
,2729,,,,0,,poi,0,-112.0421707,33.46399533,,691,,5,1.657480743,1.657480743,poi
,2730,,,,0,,poi,0,-112.0420128,33.46450793,,692,,5,1.650053645,1.650053645,poi
,2731,,,,0,,poi,0,-112.0420209,33.46351907,,693,,5,1.799833458,1.799833458,poi
,2732,,,,0,,poi,0,-112.0420085,33.46399887,,694,,5,1.650053645,1.650053645,poi
,2733,,,,0,,poi,0,-112.0420287,33.46303325,,695,,10,1.796119909,1.796119909,poi
,2734,,,,0,,poi,0,-112.0418378,33.46451503,,696,,5,1.657480743,1.657480743,poi
,2735,,,,0,,poi,0,-112.0418557,33.46352925,,697,,5,1.527506525,1.527506525,poi
,2736,,,,0,,poi,0,-112.0418336,33.464006,,698,,5,1.643864396,1.643864396,poi
,2737,,,,0,,poi,0,-112.0418539,33.46301149,,699,,10,1.497798132,1.497798132,poi
,2738,,,,0,,poi,0,-112.04168,33.46451503,,700,,5,1.650053645,1.650053645,poi
,2739,,,,0,,poi,0,-112.0416769,33.46352695,,701,,5,2.121674379,2.121674379,poi
,2740,,,,0,,poi,0,-112.0416757,33.464006,,702,,5,1.657480743,1.657480743,poi
,2741,,,,0,,poi,0,-112.041692,33.46301729,,703,,10,1.695854084,1.695854084,poi
,2742,,,,0,,poi,0,-112.041522,33.46452217,,704,,5,1.650053645,1.650053645,poi
,2743,,,,0,,poi,0,-112.041516,33.46350062,,705,,5,2.6452848,2.6452848,poi
,2744,,,,0,,poi,0,-112.0415168,33.46300304,,706,,10,1.453235543,1.453235543,poi
,2745,,,,0,,poi,0,-112.0415178,33.46401313,,707,,5,1.643864396,1.643864396,poi
,2746,,,,0,,poi,0,-112.0413769,33.46452927,,708,,5,1.642626547,1.642626547,poi
,2747,,,,0,,poi,0,-112.0413681,33.46351733,,709,,5,1.957040369,1.957040369,poi
,2748,,,,0,,poi,0,-112.0413727,33.46402023,,710,,5,1.643864396,1.643864396,poi
,2749,,,,0,,poi,0,-112.0413639,33.46299517,,711,,10,1.574544813,1.574544813,poi
,2750,,,,0,,poi,0,-112.0410052,33.46495507,,712,,5,1.650053645,1.650053645,poi
,2751,,,,0,,poi,0,-112.0409886,33.4639906,,713,,5,1.666145691,1.666145691,poi
,2752,,,,0,,poi,0,-112.040856,33.46496663,,714,,5,1.650053645,1.650053645,poi
,2753,,,,0,,poi,0,-112.0408362,33.46398183,,715,,5,1.746605921,1.746605921,poi
,2754,,,,0,,poi,0,-112.0407023,33.46496663,,716,,5,1.657480743,1.657480743,poi
,2755,,,,0,,poi,0,-112.04067,33.46400026,,717,,5,1.876580139,1.876580139,poi
,2756,,,,0,,poi,0,-112.0405189,33.4649702,,718,,5,1.650053645,1.650053645,poi
,2757,,,,0,,poi,0,-112.0405112,33.46404069,,719,,5,3.213457811,3.213457811,poi
,2758,,,,0,,poi,0,-112.0403482,33.4649702,,720,,5,1.650053645,1.650053645,poi
,2759,,,,0,,poi,0,-112.0403301,33.46397293,,721,,5,1.844396047,1.844396047,poi
,2760,,,,0,,poi,0,-112.0401902,33.46496307,,722,,5,1.651291494,1.651291494,poi
,2761,,,,0,,poi,0,-112.0401719,33.46399147,,723,,5,1.965705317,1.965705317,poi
,2762,,,,0,,poi,0,-112.0400153,33.46495953,,724,,5,1.643864396,1.643864396,poi
,2763,,,,0,,poi,0,-112.0399996,33.46400546,,725,,5,2.691085239,2.691085239,poi
,2764,,,,0,,poi,0,-112.0398531,33.46496307,,726,,5,1.643864396,1.643864396,poi
,2765,,,,0,,poi,0,-112.0398463,33.46397781,,727,,5,1.729276025,1.729276025,poi
,2766,,,,0,,poi,0,-112.0396782,33.4649702,,728,,5,1.643864396,1.643864396,poi
,2767,,,,0,,poi,0,-112.0396766,33.46398462,,729,,5,1.674810639,1.674810639,poi
,2768,,,,0,,poi,0,-112.0395204,33.4649702,,730,,5,1.643864396,1.643864396,poi
,2769,,,,0,,poi,0,-112.0395112,33.46398664,,731,,5,2.087014587,2.087014587,poi
,2770,,,,0,,poi,0,-112.0393625,33.46497733,,732,,5,1.643864396,1.643864396,poi
,2771,,,,0,,poi,0,-112.039328,33.4639801,,733,,5,3.537774431,3.537774431,poi
,2772,,,,0,,poi,0,-112.0391857,33.46410612,,734,,5,0.893727481,0.893727481,poi
,2773,,,,0,,poi,0,-112.0456478,33.4631258,,735,,10,0.420868897,0.420868897,poi
,2774,,,,0,,poi,0,-112.0456498,33.46341515,,736,,5,0.964284913,0.964284913,poi
,2775,,,,0,,poi,0,-112.0470444,33.4631368,,737,,9,0.12254712,0.12254712,poi
,2776,,,,0,,poi,0,-112.0459491,33.46343552,,738,,5,0.200531651,0.200531651,poi
,2777,,,,0,,poi,0,-112.0469336,33.46336466,,739,,4,0.289656829,0.289656829,poi
,2778,,,,0,,poi,0,-112.0461088,33.46334108,,740,,5,0.240142841,0.240142841,poi
,2779,,,,0,,poi,0,-112.0462199,33.46333073,,741,,5,0.155969062,0.155969062,poi
,2780,,,,0,,poi,0,-112.0462842,33.46336435,,742,,4,0.821932198,0.821932198,poi
,2781,,,,0,,poi,0,-112.0465981,33.4631857,,743,,9,0.350311464,0.350311464,poi
,2782,,,,0,,poi,0,-112.0457935,33.46340889,,744,,5,0.943241468,0.943241468,poi
,2783,,,,0,,poi,0,-112.0467761,33.4633622,,745,,4,0.467907185,0.467907185,poi
,2784,,,,0,,poi,0,-112.0460531,33.46342335,,746,,5,0.115120022,0.115120022,poi
,2785,,,,0,,poi,0,-112.046601,33.4633652,,747,,4,0.24509424,0.24509424,poi
,2786,,,,0,,poi,0,-112.0464389,33.46336707,,748,,4,0.701860778,0.701860778,poi
,2787,,,,0,,poi,0,-112.0456593,33.46333718,,749,,5,0.69195798,0.69195798,poi
,2788,,,,0,,poi,0,-112.0466997,33.46313176,,750,,9,0.116357871,0.116357871,poi
,2789,,,,0,,poi,0,-112.0469798,33.46319222,,751,,9,1.640150847,1.640150847,poi
,2790,,,,0,,poi,0,-112.0436566,33.46335032,,752,,5,1.432192098,1.432192098,poi
,2791,,,,0,,poi,0,-112.0450974,33.46336985,,753,,5,0.106455074,0.106455074,poi
,2792,,,,0,,poi,0,-112.0443431,33.46323165,,754,,10,0.131212068,0.131212068,poi
,2793,,,,0,,poi,0,-112.0437604,33.46337925,,755,,5,0.282229731,0.282229731,poi
,2794,,,,0,,poi,0,-112.0448663,33.46318135,,756,,10,0.143590565,0.143590565,poi
,2795,,,,0,,poi,0,-112.0453081,33.46317897,,757,,10,0.297083927,0.297083927,poi
,2796,,,,0,,poi,0,-112.0447509,33.46340235,,758,,5,0.576837958,0.576837958,poi
,2797,,,,0,,poi,0,-112.0450187,33.4633356,,759,,5,0.410966099,0.410966099,poi
,2798,,,,0,,poi,0,-112.0437646,33.4632236,,760,,10,0.262424136,0.262424136,poi
,2799,,,,0,,poi,0,-112.0444121,33.46320345,,761,,10,0.095314427,0.095314427,poi
,2800,,,,0,,poi,0,-112.0442044,33.463229,,762,,10,0.131212068,0.131212068,poi
,2801,,,,0,,poi,0,-112.0453025,33.4633302,,763,,5,0.302035326,0.302035326,poi
,2802,,,,0,,poi,0,-112.0440884,33.46332167,,764,,5,0.177012507,0.177012507,poi
,2803,,,,0,,poi,0,-112.0449085,33.46318604,,765,,10,0.56817301,0.56817301,poi
,2804,,,,0,,poi,0,-112.0445021,33.46319578,,766,,10,0.668438836,0.668438836,poi
,2805,,,,0,,poi,0,-112.0439347,33.46321925,,767,,10,0.188153154,0.188153154,poi
,2806,,,,0,,poi,0,-112.0444449,33.46340408,,768,,5,0.6102599,0.6102599,poi
,2807,,,,0,,poi,0,-112.0435281,33.4631976,,769,,10,1.050934392,1.050934392,poi
,2808,,,,0,,poi,0,-112.0443726,33.46338066,,770,,5,0.295846077,0.295846077,poi
,2809,,,,0,,poi,0,-112.0451614,33.463371,,771,,5,0.534751069,0.534751069,poi
,2810,,,,0,,poi,0,-112.043169,33.46333359,,772,,5,0.667200986,0.667200986,poi
,2811,,,,0,,poi,0,-112.0415701,33.4633774,,773,,5,0.474096434,0.474096434,poi
,2812,,,,0,,poi,0,-112.0419491,33.4633948,,774,,5,0.329268019,0.329268019,poi
,2813,,,,0,,poi,0,-112.0424413,33.46338454,,775,,5,0.16463401,0.16463401,poi
,2814,,,,0,,poi,0,-112.0424075,33.46331595,,776,,5,0.136163467,0.136163467,poi
,2815,,,,0,,poi,0,-112.0413713,33.46332085,,777,,5,0.554556664,0.554556664,poi
,2816,,,,0,,poi,0,-112.041816,33.46331445,,778,,5,0.133687767,0.133687767,poi
,2817,,,,0,,poi,0,-112.0421222,33.46335994,,779,,5,0.545891716,0.545891716,poi
,2818,,,,0,,poi,0,-112.0422885,33.46337382,,780,,5,0.833072845,0.833072845,poi
,2819,,,,0,,poi,0,-112.0471187,33.46499529,,781,,4,1.312120678,1.312120678,poi
,2820,,,,0,,poi,0,-112.0602293,33.46391455,,782,,4,3.042849831,115.9325786,poi
,2821,,,,0,,poi,0,-112.0398586,33.46553602,,783,,5,0.149833633,0.719201437,poi
,2822,,,,0,,poi,0,-112.0637996,33.46412655,,784,,3,1.432568835,54.58087262,poi
,2823,,,,0,,poi,0,-112.0428668,33.46524367,,785,,5,3.015832416,114.903215,poi
,2824,,,,0,,poi,0,-112.0397087,33.46545511,,786,,5,0.379104924,14.44389762,poi
,2825,,,,0,,poi,0,-112.0624964,33.46538455,,787,,4,7.186955335,7.186955335,poi
,2826,,,,0,,poi,0,-112.0611588,33.46334722,,788,,4,1.238710809,47.19488182,poi
,2827,,,,0,,poi,0,-112.040724,33.46550322,,789,,5,10.86708248,10.86708248,poi
,2828,,,,0,,poi,0,-112.0443117,33.46541745,,790,,5,5.846633212,222.7567254,poi
,2829,,,,0,,poi,0,-112.0617339,33.4630912,,791,,9,2.420480532,92.22030826,poi
,2830,,,,0,,poi,0,-112.0400944,33.46553851,,792,,5,0.185892733,7.082513112,poi
,2831,,,,0,,poi,0,-112.0473948,33.46516035,,793,,4,3.668986499,3.668986499,poi
,2832,,,,0,,poi,0,-112.0441937,33.46492862,,794,,5,6.659631364,6.659631364,poi
,2833,,,,0,,poi,0,-112.063564,33.46547262,,795,,3,0.361452111,51.07318332,poi
,2834,,,,0,,poi,0,-112.0391738,33.46548907,,796,,5,0.055864695,2.128444879,poi
,2835,,,,0,,poi,0,-112.0420585,33.46527933,,797,,5,1.019665232,69.74510188,poi
,2836,,,,0,,poi,0,-112.063253,33.4654305,,798,,4,0.403539001,27.60206766,poi
,2837,,,,0,,poi,0,-112.0471123,33.46516217,,799,,4,1.071977837,1.071977837,poi
,2838,,,,0,,poi,0,-112.0423264,33.46548277,,800,,5,0.309785341,11.8028215,poi
,2839,,,,0,,poi,0,-112.0403453,33.46547443,,801,,5,0.31236868,11.9012467,poi
,2840,,,,0,,poi,0,-112.0424328,33.46508296,,802,,5,3.791533619,3.791533619,poi
,2841,,,,0,,poi,0,-112.0643484,33.46517472,,803,,3,157.800681,1.533534315,poi
,2842,,,,0,,poi,0,-112.0414179,33.46541296,,804,,5,1.236235109,47.10055767,poi
,2843,,,,0,,poi,0,-112.0394145,33.46550497,,805,,5,0.275233189,10.4863845,poi
,2844,,,,0,,poi,0,-112.0447444,33.46492582,,806,,5,1.523792976,1.523792976,poi
,2845,,,,0,,poi,0,-112.0417128,33.46552274,,807,,5,0.272004016,10.363353,poi
,2846,,,,0,,poi,0,-112.064356,33.46347725,,808,,3,0.471459276,0.471459276,poi
,2847,,,,0,,poi,0,-112.064682,33.46433094,,809,,3,1.267773367,1.267773367,poi
,2848,,,,0,,poi,0,-112.0470506,33.46549447,,810,,4,10.01915544,10.01915544,poi
,2849,,,,0,,poi,0,-112.0473141,33.46542671,,811,,4,0.180618417,12.35429969,poi
,2850,,,,0,,poi,0,-112.0435815,33.46500918,,812,,5,4.863511456,4.863511456,poi
,2851,,,,0,,poi,0,-112.0646144,33.46348093,,813,,3,25.98494082,25.98494082,poi
,2852,,,,0,,poi,0,-112.0640758,33.46336505,,814,,3,2.371612378,56.68153584,poi
,2853,,,,0,,poi,0,-112.0408889,33.46350703,,815,,5,3.321150734,3.321150734,poi
,2854,,,,0,,poi,0,-112.0473135,33.46400819,,816,,4,2.417520456,2.417520456,poi
,2855,,,,0,,poi,0,-112.0472827,33.46449138,,817,,4,2.348200873,2.348200873,poi
,2856,,,,0,,poi,0,-112.0471589,33.46399635,,818,,4,1.737940973,1.737940973,poi
,2857,,,,0,,poi,0,-112.0469981,33.46401124,,819,,4,2.07711179,2.07711179,poi
,2858,,,,0,,poi,0,-112.0471301,33.46443555,,820,,4,3.321150734,3.321150734,poi
,2859,,,,0,,poi,0,-112.046952,33.46496318,,821,,4,1.372775313,1.372775313,poi
,2860,,,,0,,poi,0,-112.0468287,33.46397309,,822,,4,1.194524957,1.194524957,poi
,2861,,,,0,,poi,0,-112.0469397,33.46444978,,823,,4,2.584630165,2.584630165,poi
,2862,,,,0,,poi,0,-112.0467778,33.46448903,,824,,4,1.631485899,1.631485899,poi
,2863,,,,0,,poi,0,-112.0467865,33.46498248,,825,,4,1.704519031,1.704519031,poi
,2864,,,,0,,poi,0,-112.0466654,33.46400944,,826,,4,1.952088971,1.952088971,poi
,2865,,,,0,,poi,0,-112.0466196,33.46450078,,827,,4,1.240325395,1.240325395,poi
,2866,,,,0,,poi,0,-112.0466143,33.46498274,,828,,4,1.194524957,1.194524957,poi
,2867,,,,0,,poi,0,-112.0464816,33.46398427,,829,,4,1.485419635,1.485419635,poi
,2868,,,,0,,poi,0,-112.0464644,33.46445905,,830,,4,2.541305426,2.541305426,poi
,2869,,,,0,,poi,0,-112.0464588,33.46499758,,831,,4,1.496560282,1.496560282,poi
,2870,,,,0,,poi,0,-112.0463013,33.46448559,,832,,4,2.004078658,2.004078658,poi
,2871,,,,0,,poi,0,-112.04629,33.465019,,833,,4,4.435215461,4.435215461,poi
,2872,,,,0,,poi,0,-112.046325,33.46398835,,834,,4,1.531220074,1.531220074,poi
,2873,,,,0,,poi,0,-112.0461318,33.46441044,,835,,5,5.018242668,5.018242668,poi
,2874,,,,0,,poi,0,-112.046149,33.4649699,,836,,5,1.997889409,1.997889409,poi
,2875,,,,0,,poi,0,-112.0461574,33.46397156,,837,,5,1.58939901,1.58939901,poi
,2876,,,,0,,poi,0,-112.0459651,33.46448924,,838,,5,1.855536694,1.855536694,poi
,2877,,,,0,,poi,0,-112.046001,33.46398633,,839,,5,1.575782663,1.575782663,poi
,2878,,,,0,,poi,0,-112.0459785,33.46502648,,840,,5,3.644229505,3.644229505,poi
,2879,,,,0,,poi,0,-112.0458145,33.46440664,,841,,5,5.859980461,5.859980461,poi
,2880,,,,0,,poi,0,-112.0458014,33.4649716,,842,,5,1.927331977,1.927331977,poi
,2881,,,,0,,poi,0,-112.0458415,33.46398703,,843,,5,1.567117715,1.567117715,poi
,2882,,,,0,,poi,0,-112.0456677,33.46397124,,844,,5,1.948375422,1.948375422,poi
,2883,,,,0,,poi,0,-112.0410161,33.4644962,,845,,5,1.643864396,1.643864396,poi
,2884,,,,0,,poi,0,-112.0408667,33.46450777,,846,,5,1.643864396,1.643864396,poi
,2885,,,,0,,poi,0,-112.0407131,33.46450777,,847,,5,1.643864396,1.643864396,poi
,2886,,,,0,,poi,0,-112.0405931,33.46352947,,848,,5,1.827066151,1.827066151,poi
,2887,,,,0,,poi,0,-112.0405297,33.46451133,,849,,5,1.643864396,1.643864396,poi
,2888,,,,0,,poi,0,-112.040359,33.46451133,,850,,5,1.643864396,1.643864396,poi
,2889,,,,0,,poi,0,-112.0403084,33.46352765,,851,,5,1.34430477,1.34430477,poi
,2890,,,,0,,poi,0,-112.0401726,33.46451898,,852,,5,1.190811408,1.190811408,poi
,2891,,,,0,,poi,0,-112.039976,33.46451261,,853,,5,1.572069114,1.572069114,poi
,2892,,,,0,,poi,0,-112.0400061,33.46348241,,854,,5,3.166419522,3.166419522,poi
,2893,,,,0,,poi,0,-112.0397287,33.4644875,,855,,5,2.346963024,2.346963024,poi
,2894,,,,0,,poi,0,-112.0397247,33.4634718,,856,,5,4.089855396,4.089855396,poi
,2895,,,,0,,poi,0,-112.0395284,33.46449615,,857,,5,1.867915191,1.867915191,poi
,2896,,,,0,,poi,0,-112.0392272,33.46449878,,858,,5,2.8520057,2.8520057,poi
,2897,,,,0,,poi,0,-112.0474688,33.46428287,,859,,4,1.476754687,1.476754687,poi
,2898,,,,0,,poi,0,-112.0455342,33.46400673,,860,,5,0.948192867,0.948192867,poi
,2899,,,,0,,poi,0,-112.0474584,33.46453511,,861,,4,2.187280413,2.187280413,poi
,2900,,,,0,,poi,0,-112.0516111,33.46340672,,862,,4,0.262208857,0.262208857,poi
,2901,,,,0,,poi,0,-112.0516161,33.46389751,,863,,4,0.254458842,0.254458842,poi
,2902,,,,0,,poi,0,-112.0510636,33.46374129,,864,,4,16.11804089,16.11804089,poi
,2903,,,,0,,poi,0,-112.0501997,33.46348467,,865,,4,0.784689068,0.784689068,poi
,2904,,,,0,,poi,0,-112.0502962,33.46404937,,866,,4,13.37249027,13.37249027,poi
,2905,,,,0,,poi,0,-112.0427559,33.46607198,,867,,5,6.324174097,6.324174097,poi
,2906,,,,0,,poi,0,-112.0458232,33.46599634,,868,,5,0.945286611,36.01541989,poi
,2907,,,,0,,poi,0,-112.0452405,33.46601367,,869,,5,1.937234774,1.937234774,poi
,2908,,,,0,,poi,0,-112.0474287,33.46602862,,870,,4,6.669534162,6.669534162,poi
,2909,,,,0,,poi,0,-112.0419826,33.46609652,,871,,5,0.143805843,5.479002616,poi
,2910,,,,0,,poi,0,-112.0415082,33.46607733,,872,,5,1.114172366,76.2093898,poi
,2911,,,,0,,poi,0,-112.0479465,33.46644044,,873,,4,0.130458594,4.970472433,poi
,2912,,,,0,,poi,0,-112.0432411,33.46612289,,874,,5,0.077823072,2.965059051,poi
,2913,,,,0,,poi,0,-112.0459723,33.46547853,,875,,5,5.899591651,5.899591651,poi
,2914,,,,0,,poi,0,-112.0425595,33.46605507,,876,,5,4.419123415,4.419123415,poi
,2915,,,,0,,poi,0,-112.040934,33.4660492,,877,,5,0.283306122,10.79396324,poi
,2916,,,,0,,poi,0,-112.0470129,33.4660625,,878,,4,8.603055387,8.603055387,poi
,2917,,,,0,,poi,0,-112.044925,33.46602909,,879,,5,7.033461973,7.033461973,poi
,2918,,,,0,,poi,0,-112.0429638,33.46610257,,880,,5,0.071041809,2.706692909,poi
,2919,,,,0,,poi,0,-112.0407882,33.46604894,,881,,5,0.607730381,23.15452752,poi
,2920,,,,0,,poi,0,-112.0458072,33.46547776,,882,,5,5.928062194,5.928062194,poi
,2921,,,,0,,poi,0,-112.0406211,33.4660487,,883,,5,4.791716173,4.791716173,poi
,2922,,,,0,,poi,0,-112.0480261,33.46653013,,884,,4,0.424636265,16.17864171,poi
,2923,,,,0,,poi,0,-112.0479905,33.46630197,,885,,4,0.619247765,23.59333986,poi
,2924,,,,0,,poi,0,-112.0410296,33.46605708,,886,,5,0.319149943,24.89369558,poi
,2925,,,,0,,poi,0,-112.0463973,33.46602207,,887,,4,8.141337451,8.141337451,poi
,2926,,,,0,,poi,0,-112.0396415,33.46605173,,888,,5,5.600032025,5.600032025,poi
,2927,,,,0,,poi,0,-112.0481276,33.46599645,,889,,4,1.716897528,1.716897528,poi
,2928,,,,0,,poi,0,-112.0466419,33.46605434,,890,,4,7.415957529,7.415957529,poi
,2929,,,,0,,poi,0,-112.0468216,33.46605875,,891,,4,4.667931204,4.667931204,poi
,2930,,,,0,,poi,0,-112.0398289,33.46605358,,892,,5,0.25467412,9.703083974,poi
,2931,,,,0,,poi,0,-112.0473461,33.46636193,,893,,4,5.080135152,5.080135152,poi
