name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
,0,2901206,724,747,1,166.55722498049678,1,59,,motorway,1,"LINESTRING (-112.0423395 33.4614843, -112.0416822 33.4614056, -112.0411917 33.4613469, -112.0405593 33.4612912)",auto,0
,1,5562629,2,857,1,47.755782092432696,1,59,,motorway,1,"LINESTRING (-112.0375606 33.4521749, -112.0375987 33.4517466)",auto,0
,2,5563640,1880,5,1,239.9962809033156,2,59,,motorway,1,"LINESTRING (-112.0880899 33.4611032, -112.0880508 33.4610969, -112.0855491 33.4606966)",auto,0
,3,5570019,774,734,1,106.39535367386881,2,59,,motorway,1,"LINESTRING (-112.0666925 33.4616389, -112.0665217 33.4616286, -112.0664146 33.4616279, -112.0663288 33.4616308, -112.0662456 33.4616404, -112.0661704 33.4616508, -112.0660952 33.4616655, -112.0660306 33.4616825, -112.0659519 33.4617076, -112.0658528 33.4617438, -112.0657767 33.4617785, -112.0657006 33.4618161, -112.0656104 33.4618685)",auto,0
,4,5575203,815,630,1,281.6216322174134,1,59,,motorway,1,"LINESTRING (-112.1081262 33.4466484, -112.1080445 33.4471063, -112.1079651 33.4477746, -112.107867 33.4486708, -112.1078363 33.4489608, -112.1078268 33.4490387, -112.1077726 33.4491593)",auto,0
West Washington Street,5,5576614,975,5891,1,205.89843321741725,2,35,,secondary,4,"LINESTRING (-112.0921041 33.4481372, -112.0923132 33.4481104, -112.0924579 33.4480993, -112.0926627 33.4480593, -112.0928155 33.4480157, -112.092981 33.4479418, -112.0931085 33.4478686, -112.0932311 33.4477662, -112.0933632 33.447649, -112.093464 33.447504, -112.0935247 33.4473994, -112.0935664 33.4472818, -112.0935819 33.4472046, -112.093583 33.4471537, -112.0935935 33.4470374)",auto,0
West Washington Street,6,5581098,975,1296,1,259.81405757561015,2,35,,secondary,4,"LINESTRING (-112.0921041 33.4481372, -112.0923127 33.4481811, -112.0924982 33.4482004, -112.0926144 33.448223, -112.0927153 33.4482643, -112.0928118 33.4483098, -112.0929145 33.448358, -112.0929828 33.4483999, -112.0930522 33.4484445, -112.0931246 33.4485068, -112.0932341 33.448607, -112.0933832 33.4487552, -112.0935009 33.4488722, -112.0936473 33.4489971, -112.0938619 33.4491189, -112.0941451 33.4492048, -112.0944539 33.4492513)",auto,0
,7,5582399,730,2017,1,222.6927885844551,1,59,,motorway,1,"LINESTRING (-112.052926 33.4618392, -112.0522567 33.4617577, -112.0519195 33.4617526, -112.051597 33.4617414, -112.0511599 33.4617178, -112.050649 33.4616819, -112.0505359 33.4616743)",auto,0
,8,5582635,630,817,1,247.1189992167695,1,59,,motorway,1,"LINESTRING (-112.1077726 33.4491593, -112.1078363 33.4494239, -112.1078735 33.4496947, -112.1079816 33.4505672, -112.1080363 33.4510488, -112.1081005 33.4513633)",auto,0
South 2nd Street,9,5587569,952,917,1,156.94283362512977,1,29,,residential,6,"LINESTRING (-112.0713071 33.4468348, -112.0712811 33.4469163, -112.0712577 33.4469894, -112.0712542 33.4475369, -112.0712564 33.4481363, -112.0712581 33.4482408)",auto,1
South 2nd Street,10,5587569,917,952,1,156.94283362512977,1,29,,residential,6,"LINESTRING (-112.0712581 33.4482408, -112.0712564 33.4481363, -112.0712542 33.4475369, -112.0712577 33.4469894, -112.0712811 33.4469163, -112.0713071 33.4468348)",auto,1
South 25th Avenue,11,5587859,12,1122,1,21.151230652042415,1,29,,residential,6,"LINESTRING (-112.1131737 33.4482098, -112.1131706 33.4480196)",auto,1
South 25th Avenue,12,5587859,1122,12,1,21.151230652042415,1,29,,residential,6,"LINESTRING (-112.1131706 33.4480196, -112.1131737 33.4482098)",auto,1
South 25th Avenue,13,5587859,1122,13,1,76.34214108428158,1,29,,residential,6,"LINESTRING (-112.1131706 33.4480196, -112.1131671 33.447799, -112.1131617 33.4474598, -112.1131596 33.4473331)",auto,1
South 25th Avenue,14,5587859,13,1122,1,76.34214108428158,1,29,,residential,6,"LINESTRING (-112.1131596 33.4473331, -112.1131617 33.4474598, -112.1131671 33.447799, -112.1131706 33.4480196)",auto,1
South 25th Avenue,15,5587859,13,14,1,43.81931039540389,1,29,,residential,6,"LINESTRING (-112.1131596 33.4473331, -112.1131563 33.4471268, -112.1131507 33.4469391)",auto,1
South 25th Avenue,16,5587859,14,13,1,43.81931039540389,1,29,,residential,6,"LINESTRING (-112.1131507 33.4469391, -112.1131563 33.4471268, -112.1131596 33.4473331)",auto,1
South 25th Avenue,17,5587859,14,15,1,119.10887353860663,1,29,,residential,6,"LINESTRING (-112.1131507 33.4469391, -112.1131481 33.4467452, -112.1131443 33.4463764, -112.1131434 33.4463208, -112.1131367 33.4459087, -112.1131361 33.445868)",auto,1
South 25th Avenue,18,5587859,15,14,1,119.10887353860663,1,29,,residential,6,"LINESTRING (-112.1131361 33.445868, -112.1131367 33.4459087, -112.1131434 33.4463208, -112.1131443 33.4463764, -112.1131481 33.4467452, -112.1131507 33.4469391)",auto,1
South 25th Avenue,19,5587859,15,16,1,47.150870609149365,1,29,,residential,6,"LINESTRING (-112.1131361 33.445868, -112.1131302 33.4454987, -112.1131293 33.445444)",auto,1
South 25th Avenue,20,5587859,16,15,1,47.150870609149365,1,29,,residential,6,"LINESTRING (-112.1131293 33.445444, -112.1131302 33.4454987, -112.1131361 33.445868)",auto,1
South 10th Street,21,5587901,17,1133,1,162.7811693569169,1,25,,residential,6,"LINESTRING (-112.0608322 33.4456176, -112.0608335 33.4458045, -112.0608369 33.4462766, -112.060838 33.4464353, -112.0608417 33.4469459, -112.0608427 33.4470815)",auto,1
South 10th Street,22,5587901,1133,17,1,162.78116935691688,1,25,,residential,6,"LINESTRING (-112.0608427 33.4470815, -112.0608417 33.4469459, -112.060838 33.4464353, -112.0608369 33.4462766, -112.0608335 33.4458045, -112.0608322 33.4456176)",auto,1
South 10th Street,23,5587901,1133,933,1,5.806043369972597,1,25,,residential,6,"LINESTRING (-112.0608427 33.4470815, -112.0608412 33.4471337)",auto,1
South 10th Street,24,5587901,933,1133,1,5.806043369972597,1,25,,residential,6,"LINESTRING (-112.0608412 33.4471337, -112.0608427 33.4470815)",auto,1
West Polk Street,25,5587997,18,978,1,18.33387205502116,1,25,,residential,6,"LINESTRING (-112.1132437 33.4528669, -112.1134068 33.45296)",auto,1
West Polk Street,26,5587997,978,18,1,18.33387205502116,1,25,,residential,6,"LINESTRING (-112.1134068 33.45296, -112.1132437 33.4528669)",auto,1
West Polk Street,27,5588003,19,20,1,77.90585606613251,1,29,,residential,6,"LINESTRING (-112.1131261 33.4526387, -112.1122864 33.4526449)",auto,1
West Polk Street,28,5588003,20,19,1,77.90585606613251,1,29,,residential,6,"LINESTRING (-112.1122864 33.4526449, -112.1131261 33.4526387)",auto,1
West Polk Street,29,5588004,21,22,1,44.56017662110356,1,29,,residential,6,"LINESTRING (-112.1028505 33.4531233, -112.1023702 33.4531257)",auto,1
West Polk Street,30,5588004,22,21,1,44.56017662110356,1,29,,residential,6,"LINESTRING (-112.1023702 33.4531257, -112.1028505 33.4531233)",auto,1
West Polk Street,31,5588004,22,23,1,51.22947717389355,1,29,,residential,6,"LINESTRING (-112.1023702 33.4531257, -112.1018181 33.4531343)",auto,1
West Polk Street,32,5588004,23,22,1,51.22947717389355,1,29,,residential,6,"LINESTRING (-112.1018181 33.4531343, -112.1023702 33.4531257)",auto,1
West Polk Street,33,5588011,24,25,1,206.44130915612496,1,25,,residential,6,"LINESTRING (-112.0825929 33.453334, -112.0827409 33.4533335, -112.0830825 33.4533323, -112.0832378 33.453332, -112.083816 33.4533307, -112.0845996 33.4533289, -112.0847355 33.4533286, -112.0848181 33.4533284)",auto,1
West Polk Street,34,5588011,25,24,1,206.44130915612496,1,25,,residential,6,"LINESTRING (-112.0848181 33.4533284, -112.0847355 33.4533286, -112.0845996 33.4533289, -112.083816 33.4533307, -112.0832378 33.453332, -112.0830825 33.4533323, -112.0827409 33.4533335, -112.0825929 33.453334)",auto,1
West Polk Street,35,5588011,25,26,1,41.9835825458058,1,25,,residential,6,"LINESTRING (-112.0848181 33.4533284, -112.0848997 33.4533278, -112.0849832 33.4533272, -112.0852706 33.4533237)",auto,1
West Polk Street,36,5588011,26,25,1,41.9835825458058,1,25,,residential,6,"LINESTRING (-112.0852706 33.4533237, -112.0849832 33.4533272, -112.0848997 33.4533278, -112.0848181 33.4533284)",auto,1
West Polk Street,37,5588011,26,27,1,100.21483426011116,1,25,,residential,6,"LINESTRING (-112.0852706 33.4533237, -112.0857242 33.453322, -112.0863508 33.453321)",auto,1
West Polk Street,38,5588011,27,26,1,100.21483426011116,1,25,,residential,6,"LINESTRING (-112.0863508 33.453321, -112.0857242 33.453322, -112.0852706 33.4533237)",auto,1
West Polk Street,39,5588011,27,28,1,194.32003982280202,1,25,,residential,6,"LINESTRING (-112.0863508 33.453321, -112.0884453 33.4533082)",auto,1
West Polk Street,40,5588011,28,27,1,194.32003982280202,1,25,,residential,6,"LINESTRING (-112.0884453 33.4533082, -112.0863508 33.453321)",auto,1
West Polk Street,41,5588011,28,29,1,62.06577377945355,1,25,,residential,6,"LINESTRING (-112.0884453 33.4533082, -112.0891143 33.4533074)",auto,1
West Polk Street,42,5588011,29,28,1,62.06577377945355,1,25,,residential,6,"LINESTRING (-112.0891143 33.4533074, -112.0884453 33.4533082)",auto,1
West Polk Street,43,5588011,29,30,1,107.05450089085613,1,25,,residential,6,"LINESTRING (-112.0891143 33.4533074, -112.0895293 33.4533005, -112.090268 33.4532882)",auto,1
West Polk Street,44,5588011,30,29,1,107.05450089085613,1,25,,residential,6,"LINESTRING (-112.090268 33.4532882, -112.0895293 33.4533005, -112.0891143 33.4533074)",auto,1
West Polk Street,45,5588011,30,31,1,91.7078497825726,1,25,,residential,6,"LINESTRING (-112.090268 33.4532882, -112.0911153 33.4532913, -112.0912565 33.4532918)",auto,1
West Polk Street,46,5588011,31,30,1,91.7078497825726,1,25,,residential,6,"LINESTRING (-112.0912565 33.4532918, -112.0911153 33.4532913, -112.090268 33.4532882)",auto,1
North 8th Avenue,49,5591464,41,42,1,194.84698786789747,1,25,,residential,6,"LINESTRING (-112.0837054 33.4569299, -112.0837036 33.4580621, -112.0837038 33.4585909, -112.0837037 33.4586822)",auto,1
North 8th Avenue,50,5591464,42,41,1,194.84698786789747,1,25,,residential,6,"LINESTRING (-112.0837037 33.4586822, -112.0837038 33.4585909, -112.0837036 33.4580621, -112.0837054 33.4569299)",auto,1
North 8th Avenue,51,5591495,1287,1126,1,119.45277462286589,1,29,,residential,6,"LINESTRING (-112.0836843 33.4482019, -112.0836909 33.4483093, -112.0836918 33.4483241, -112.0836934 33.4487536, -112.0836939 33.4488942, -112.0836953 33.449276)",auto,1
North 8th Avenue,52,5591495,1126,1287,1,119.4527746228659,1,29,,residential,6,"LINESTRING (-112.0836953 33.449276, -112.0836939 33.4488942, -112.0836934 33.4487536, -112.0836918 33.4483241, -112.0836909 33.4483093, -112.0836843 33.4482019)",auto,1
North 10th Avenue,53,5592905,1564,27,1,216.71522648704234,1,25,,residential,6,"LINESTRING (-112.0863511 33.4513721, -112.0863486 33.4514858, -112.0863447 33.4523172, -112.0863469 33.4531867, -112.0863484 33.4532391, -112.0863508 33.453321)",auto,1
North 10th Avenue,54,5592905,27,1564,1,216.71522648704237,1,25,,residential,6,"LINESTRING (-112.0863508 33.453321, -112.0863484 33.4532391, -112.0863469 33.4531867, -112.0863447 33.4523172, -112.0863486 33.4514858, -112.0863511 33.4513721)",auto,1
North 10th Avenue,55,5592913,1288,1258,1,118.02576573750189,1,25,,residential,6,"LINESTRING (-112.0859048 33.4481996, -112.0859059 33.4483111, -112.085906 33.4483387, -112.0859064 33.4484906, -112.0859102 33.4491595, -112.0859043 33.4492609)",auto,1
North 10th Avenue,56,5592913,1258,1288,1,118.02576573750187,1,25,,residential,6,"LINESTRING (-112.0859043 33.4492609, -112.0859102 33.4491595, -112.0859064 33.4484906, -112.085906 33.4483387, -112.0859059 33.4483111, -112.0859048 33.4481996)",auto,1
North 10th Avenue,57,5592913,1258,1563,1,203.75941133505037,1,25,,residential,6,"LINESTRING (-112.0859043 33.4492609, -112.085909 33.4497978, -112.0859101 33.4499058, -112.0859209 33.4510933)",auto,1
North 10th Avenue,58,5592913,1563,1258,1,203.75941133505037,1,25,,residential,6,"LINESTRING (-112.0859209 33.4510933, -112.0859101 33.4499058, -112.085909 33.4497978, -112.0859043 33.4492609)",auto,1
North 10th Avenue,59,5592913,1563,1396,1,31.22455645004505,1,25,,residential,6,"LINESTRING (-112.0859209 33.4510933, -112.0859218 33.451271, -112.0859233 33.4513741)",auto,1
North 10th Avenue,60,5592913,1396,1563,1,31.22455645004505,1,25,,residential,6,"LINESTRING (-112.0859233 33.4513741, -112.0859218 33.451271, -112.0859209 33.4510933)",auto,1
North 19th Place,61,5593631,46,47,1,377.988643966976,1,29,,residential,6,"LINESTRING (-112.0401056 33.4529451, -112.0401237 33.4563444)",auto,1
North 19th Place,62,5593631,47,46,1,377.988643966976,1,29,,residential,6,"LINESTRING (-112.0401237 33.4563444, -112.0401056 33.4529451)",auto,1
North 19th Place,63,5593635,48,49,1,99.47435914770594,1,25,,residential,6,"LINESTRING (-112.0401026 33.4666871, -112.040095 33.4667594, -112.040091 33.4671245, -112.0400895 33.4675814)",auto,1
North 19th Place,64,5593635,49,48,1,99.47435914770594,1,25,,residential,6,"LINESTRING (-112.0400895 33.4675814, -112.040091 33.4671245, -112.040095 33.4667594, -112.0401026 33.4666871)",auto,1
South Central Avenue,65,5594605,829,2003,1,52.67491948133178,3,39,,secondary,4,"LINESTRING (-112.0738138 33.4450516, -112.0738186 33.4455253)",auto,0
South 12th Avenue,66,5596450,55,54,1,119.61851391809732,1,25,,residential,6,"LINESTRING (-112.0881025 33.4460039, -112.0881136 33.446521, -112.0881171 33.4467063, -112.0881227 33.4469299, -112.0881231 33.4470795)",auto,1
South 12th Avenue,67,5596450,54,55,1,119.61851391809734,1,25,,residential,6,"LINESTRING (-112.0881231 33.4470795, -112.0881227 33.4469299, -112.0881171 33.4467063, -112.0881136 33.446521, -112.0881025 33.4460039)",auto,1
South 12th Avenue,68,5596450,54,1284,1,123.12154607326241,1,25,,residential,6,"LINESTRING (-112.0881231 33.4470795, -112.0881213 33.4472208, -112.0881319 33.4480387, -112.0881318 33.44805, -112.0881316 33.4480808, -112.0881308 33.4481867)",auto,1
South 12th Avenue,69,5596450,1284,54,1,123.12154607326241,1,25,,residential,6,"LINESTRING (-112.0881308 33.4481867, -112.0881316 33.4480808, -112.0881318 33.44805, -112.0881319 33.4480387, -112.0881213 33.4472208, -112.0881231 33.4470795)",auto,1
East Almeria Road,70,5597138,56,57,1,100.08870756467013,1,25,,residential,6,"LINESTRING (-112.0422575 33.4666664, -112.0411785 33.4666707)",auto,1
East Almeria Road,71,5597138,57,56,1,100.08870756467013,1,25,,residential,6,"LINESTRING (-112.0411785 33.4666707, -112.0422575 33.4666664)",auto,1
East Almeria Road,72,5597138,57,48,1,99.8461914702232,1,25,,residential,6,"LINESTRING (-112.0411785 33.4666707, -112.0406721 33.4666757, -112.040213 33.4666788, -112.0401026 33.4666871)",auto,1
East Almeria Road,73,5597138,48,57,1,99.8461914702232,1,25,,residential,6,"LINESTRING (-112.0401026 33.4666871, -112.040213 33.4666788, -112.0406721 33.4666757, -112.0411785 33.4666707)",auto,1
East Almeria Road,74,5597141,1425,1426,1,203.76514377010182,1,25,,residential,6,"LINESTRING (-112.0585641 33.4666985, -112.0564934 33.4667014, -112.0563674 33.4667016)",auto,1
East Almeria Road,75,5597141,1426,1425,1,203.76514377010182,1,25,,residential,6,"LINESTRING (-112.0563674 33.4667016, -112.0564934 33.4667014, -112.0585641 33.4666985)",auto,1
East Almeria Road,76,5597141,1426,58,1,195.39801831707635,1,25,,residential,6,"LINESTRING (-112.0563674 33.4667016, -112.0562419 33.4667017, -112.0542609 33.4667032)",auto,1
East Almeria Road,77,5597141,58,1426,1,195.39801831707635,1,25,,residential,6,"LINESTRING (-112.0542609 33.4667032, -112.0562419 33.4667017, -112.0563674 33.4667016)",auto,1
East Almeria Road,78,5597141,58,59,1,205.30262548102144,1,25,,residential,6,"LINESTRING (-112.0542609 33.4667032, -112.0540614 33.4666903, -112.0520483 33.4666754)",auto,1
East Almeria Road,79,5597141,59,58,1,205.30262548102144,1,25,,residential,6,"LINESTRING (-112.0520483 33.4666754, -112.0540614 33.4666903, -112.0542609 33.4667032)",auto,1
East Almeria Road,80,5597141,59,60,1,205.5813509417998,1,25,,residential,6,"LINESTRING (-112.0520483 33.4666754, -112.0512315 33.4666813, -112.0498322 33.4666985)",auto,1
East Almeria Road,81,5597141,60,59,1,205.5813509417998,1,25,,residential,6,"LINESTRING (-112.0498322 33.4666985, -112.0512315 33.4666813, -112.0520483 33.4666754)",auto,1
East Almeria Road,82,5597141,60,61,1,198.38282298417013,1,25,,residential,6,"LINESTRING (-112.0498322 33.4666985, -112.0482225 33.466693, -112.0478815 33.4666961, -112.0476938 33.4666881)",auto,1
East Almeria Road,83,5597141,61,60,1,198.38282298417013,1,25,,residential,6,"LINESTRING (-112.0476938 33.4666881, -112.0478815 33.4666961, -112.0482225 33.466693, -112.0498322 33.4666985)",auto,1
East Almeria Road,84,5597141,61,62,1,40.25419097564007,1,25,,residential,6,"LINESTRING (-112.0476938 33.4666881, -112.0475127 33.4666804, -112.0472602 33.4666737)",auto,1
East Almeria Road,85,5597141,62,61,1,40.25419097564007,1,25,,residential,6,"LINESTRING (-112.0472602 33.4666737, -112.0475127 33.4666804, -112.0476938 33.4666881)",auto,1
East Almeria Road,86,5597141,62,1253,1,47.59497473166137,1,25,,residential,6,"LINESTRING (-112.0472602 33.4666737, -112.0468116 33.4666739, -112.0467471 33.4666741)",auto,1
East Almeria Road,87,5597141,1253,62,1,47.59497473166137,1,25,,residential,6,"LINESTRING (-112.0467471 33.4666741, -112.0468116 33.4666739, -112.0472602 33.4666737)",auto,1
East Almeria Road,88,5597141,1253,63,1,114.1502200395655,1,25,,residential,6,"LINESTRING (-112.0467471 33.4666741, -112.0461341 33.4666758, -112.0455165 33.4666758)",auto,1
East Almeria Road,89,5597141,63,1253,1,114.1502200395655,1,25,,residential,6,"LINESTRING (-112.0455165 33.4666758, -112.0461341 33.4666758, -112.0467471 33.4666741)",auto,1
East Almeria Road,90,5597141,63,64,1,201.14916042829125,1,25,,residential,6,"LINESTRING (-112.0455165 33.4666758, -112.043348 33.4666743)",auto,1
East Almeria Road,91,5597141,64,63,1,201.14916042829125,1,25,,residential,6,"LINESTRING (-112.043348 33.4666743, -112.0455165 33.4666758)",auto,1
East Almeria Road,92,5597144,65,66,1,108.61062603944913,1,29,,residential,6,"LINESTRING (-112.0302435 33.4670203, -112.0313316 33.4670228, -112.0314094 33.4669992)",auto,1
East Almeria Road,93,5597144,66,65,1,108.61062603944913,1,29,,residential,6,"LINESTRING (-112.0314094 33.4669992, -112.0313316 33.4670228, -112.0302435 33.4670203)",auto,1
North 12th Street,94,5597917,90,89,1,32.284821956899755,1,25,,residential,6,"LINESTRING (-112.0564402 33.4612687, -112.0564216 33.4611709, -112.056425 33.4609796)",auto,1
North 12th Street,95,5597917,89,90,1,32.284821956899755,1,25,,residential,6,"LINESTRING (-112.056425 33.4609796, -112.0564216 33.4611709, -112.0564402 33.4612687)",auto,1
North 12th Street,96,5597917,89,772,1,103.34834435501762,1,25,,residential,6,"LINESTRING (-112.056425 33.4609796, -112.0564345 33.4604931, -112.0564439 33.4600503)",auto,1
North 12th Street,97,5597917,772,89,1,103.34834435501762,1,25,,residential,6,"LINESTRING (-112.0564439 33.4600503, -112.0564345 33.4604931, -112.056425 33.4609796)",auto,1
North 12th Street,98,5597917,772,88,1,13.688123760650306,1,25,,residential,6,"LINESTRING (-112.0564439 33.4600503, -112.0564442 33.4599272)",auto,1
North 12th Street,99,5597917,88,772,1,13.688123760650306,1,25,,residential,6,"LINESTRING (-112.0564442 33.4599272, -112.0564439 33.4600503)",auto,1
North 12th Street,100,5597917,88,87,1,41.22029759025784,1,25,,residential,6,"LINESTRING (-112.0564442 33.4599272, -112.056444 33.4597551, -112.0564453 33.4595565)",auto,1
North 12th Street,101,5597917,87,88,1,41.22029759025784,1,25,,residential,6,"LINESTRING (-112.0564453 33.4595565, -112.056444 33.4597551, -112.0564442 33.4599272)",auto,1
North 12th Street,102,5597917,87,86,1,31.935292069856153,1,25,,residential,6,"LINESTRING (-112.0564453 33.4595565, -112.0564462 33.4592693)",auto,1
North 12th Street,103,5597917,86,87,1,31.935292069856153,1,25,,residential,6,"LINESTRING (-112.0564462 33.4592693, -112.0564453 33.4595565)",auto,1
North 12th Street,104,5597917,86,85,1,65.72763799628729,1,25,,residential,6,"LINESTRING (-112.0564462 33.4592693, -112.0564467 33.459135, -112.0564484 33.4586782)",auto,1
North 12th Street,105,5597917,85,86,1,65.72763799628729,1,25,,residential,6,"LINESTRING (-112.0564484 33.4586782, -112.0564467 33.459135, -112.0564462 33.4592693)",auto,1
North 12th Street,106,5597917,85,84,1,105.34629245452813,1,25,,residential,6,"LINESTRING (-112.0564484 33.4586782, -112.0564492 33.4582964, -112.0564494 33.458215, -112.0564507 33.4577308)",auto,1
North 12th Street,107,5597917,84,85,1,105.34629245452813,1,25,,residential,6,"LINESTRING (-112.0564507 33.4577308, -112.0564494 33.458215, -112.0564492 33.4582964, -112.0564484 33.4586782)",auto,1
North 12th Street,108,5597917,84,83,1,106.95876207654968,1,25,,residential,6,"LINESTRING (-112.0564507 33.4577308, -112.0564522 33.4572557, -112.0564537 33.4567689)",auto,1
North 12th Street,109,5597917,83,84,1,106.95876207654968,1,25,,residential,6,"LINESTRING (-112.0564537 33.4567689, -112.0564522 33.4572557, -112.0564507 33.4577308)",auto,1
North 12th Street,110,5597917,83,82,1,106.6251552660773,1,25,,residential,6,"LINESTRING (-112.0564537 33.4567689, -112.0564552 33.4562946, -112.0564566 33.45581)",auto,1
North 12th Street,111,5597917,82,83,1,106.6251552660773,1,25,,residential,6,"LINESTRING (-112.0564566 33.45581, -112.0564552 33.4562946, -112.0564537 33.4567689)",auto,1
North 12th Street,112,5597917,82,81,1,107.7115760881029,1,25,,residential,6,"LINESTRING (-112.0564566 33.45581, -112.0564638 33.4553212, -112.0564709 33.4548414)",auto,1
North 12th Street,113,5597917,81,82,1,107.7115760881029,1,25,,residential,6,"LINESTRING (-112.0564709 33.4548414, -112.0564638 33.4553212, -112.0564566 33.45581)",auto,1
North 12th Street,114,5597917,81,80,1,108.78992789106883,1,25,,residential,6,"LINESTRING (-112.0564709 33.4548414, -112.056461 33.4543522, -112.0564625 33.4538631)",auto,1
North 12th Street,115,5597917,80,81,1,108.78992789106883,1,25,,residential,6,"LINESTRING (-112.0564625 33.4538631, -112.056461 33.4543522, -112.0564709 33.4548414)",auto,1
North 12th Street,116,5597918,93,94,1,172.13937373741314,1,25,,residential,6,"LINESTRING (-112.055937 33.4513586, -112.0559399 33.4514987, -112.0559439 33.4518452, -112.0559458 33.4520069, -112.0559473 33.452139, -112.0559562 33.4529066)",auto,1
North 12th Street,117,5597918,94,93,1,172.13937373741314,1,25,,residential,6,"LINESTRING (-112.0559562 33.4529066, -112.0559473 33.452139, -112.0559458 33.4520069, -112.0559439 33.4518452, -112.0559399 33.4514987, -112.055937 33.4513586)",auto,1
North 12th Street,118,5597918,94,95,1,106.4469825165218,1,25,,residential,6,"LINESTRING (-112.0559562 33.4529066, -112.0559576 33.4538639)",auto,1
North 12th Street,119,5597918,95,94,1,106.4469825165218,1,25,,residential,6,"LINESTRING (-112.0559576 33.4538639, -112.0559562 33.4529066)",auto,1
North 12th Street,120,5597920,1225,96,1,59.679359021850445,1,29,,residential,6,"LINESTRING (-112.0564351 33.4488776, -112.0564336 33.4490913, -112.056433 33.4491718, -112.0564313 33.4494143)",auto,1
North 12th Street,121,5597920,96,1225,1,59.679359021850445,1,29,,residential,6,"LINESTRING (-112.0564313 33.4494143, -112.056433 33.4491718, -112.0564336 33.4490913, -112.0564351 33.4488776)",auto,1
North 12th Street,122,5597920,96,97,1,46.22537342503098,1,29,,residential,6,"LINESTRING (-112.0564313 33.4494143, -112.0564355 33.44983)",auto,1
North 12th Street,123,5597920,97,96,1,46.22537342503098,1,29,,residential,6,"LINESTRING (-112.0564355 33.44983, -112.0564313 33.4494143)",auto,1
North 12th Street,124,5597920,97,98,1,64.2595513303917,1,29,,residential,6,"LINESTRING (-112.0564355 33.44983, -112.0564355 33.4499274, -112.0564357 33.4504079)",auto,1
North 12th Street,125,5597920,98,97,1,64.2595513303917,1,29,,residential,6,"LINESTRING (-112.0564357 33.4504079, -112.0564355 33.4499274, -112.0564355 33.44983)",auto,1
North 12th Street,126,5597920,98,99,1,105.03499607845845,1,29,,residential,6,"LINESTRING (-112.0564357 33.4504079, -112.0564357 33.4504646, -112.056435 33.4505913, -112.0564359 33.4508664, -112.056436 33.4509882, -112.0564361 33.4512385, -112.0564361 33.4513525)",auto,1
North 12th Street,127,5597920,99,98,1,105.03499607845845,1,29,,residential,6,"LINESTRING (-112.0564361 33.4513525, -112.0564361 33.4512385, -112.056436 33.4509882, -112.0564359 33.4508664, -112.056435 33.4505913, -112.0564357 33.4504646, -112.0564357 33.4504079)",auto,1
East Roosevelt Street,128,5598011,100,1060,1,77.8373152886719,1,29,,tertiary,5,"LINESTRING (-112.0697621 33.4586769, -112.0698706 33.4586769, -112.0701391 33.458677, -112.0702925 33.4586803, -112.0706011 33.4586811)",auto,1
East Roosevelt Street,129,5598011,1060,100,1,77.83731528867189,2,29,,tertiary,5,"LINESTRING (-112.0706011 33.4586811, -112.0702925 33.4586803, -112.0701391 33.458677, -112.0698706 33.4586769, -112.0697621 33.4586769)",auto,1
East Diamond Street,130,5598849,120,86,1,231.2972377855401,1,25,,residential,6,"LINESTRING (-112.0589395 33.4592711, -112.0588202 33.459271, -112.0564462 33.4592693)",auto,1
East Diamond Street,131,5598849,86,120,1,231.2972377855401,1,25,,residential,6,"LINESTRING (-112.0564462 33.4592693, -112.0588202 33.459271, -112.0589395 33.4592711)",auto,1
East Diamond Street,132,5598852,123,124,1,104.23354320990605,1,25,,residential,6,"LINESTRING (-112.0542788 33.4595976, -112.0531552 33.4596002)",auto,1
East Diamond Street,133,5598852,124,123,1,104.23354320990605,1,25,,residential,6,"LINESTRING (-112.0531552 33.4596002, -112.0542788 33.4595976)",auto,1
East Diamond Street,134,5598852,124,125,1,103.04874156686154,1,25,,residential,6,"LINESTRING (-112.0531552 33.4596002, -112.0520444 33.4596073)",auto,1
East Diamond Street,135,5598852,125,124,1,103.04874156686154,1,25,,residential,6,"LINESTRING (-112.0520444 33.4596073, -112.0531552 33.4596002)",auto,1
East Diamond Street,136,5598852,125,126,1,203.83069244293006,1,25,,residential,6,"LINESTRING (-112.0520444 33.4596073, -112.0498472 33.4596169)",auto,1
East Diamond Street,137,5598852,126,125,1,203.83069244293006,1,25,,residential,6,"LINESTRING (-112.0498472 33.4596169, -112.0520444 33.4596073)",auto,1
East Diamond Street,138,5598852,126,127,1,203.58947880722056,1,25,,residential,6,"LINESTRING (-112.0498472 33.4596169, -112.0478325 33.4596257, -112.0476526 33.4596265)",auto,1
East Diamond Street,139,5598852,127,126,1,203.58947880722056,1,25,,residential,6,"LINESTRING (-112.0476526 33.4596265, -112.0478325 33.4596257, -112.0498472 33.4596169)",auto,1
East Diamond Street,140,5598854,128,87,1,200.98119208324084,1,25,,residential,6,"LINESTRING (-112.0542789 33.4595749, -112.0564453 33.4595565)",auto,1
East Diamond Street,141,5598854,87,128,1,200.98119208324084,1,25,,residential,6,"LINESTRING (-112.0564453 33.4595565, -112.0542789 33.4595749)",auto,1
