o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,geometry
1,A1,1,A1,0.0,"LINESTRING (-112.1045861 33.4658864,-112.1045861 33.4658864)"
1,A1,2,A2,1.5446581943654503,"LINESTRING (-112.1045861 33.4658864,-112.0886336 33.4645487)"
1,A1,3,A3,2.89664460989463,"LINESTRING (-112.1045861 33.4658864,-112.0745731 33.4652314)"
1,A1,4,A4,5.005791239005439,"LINESTRING (-112.1045861 33.4658864,-112.0527116 33.4652103)"
1,A1,5,A5,6.401453976789953,"LINESTRING (-112.1045861 33.4658864,-112.0382443 33.4654526)"
1,A1,6,B1,0.48903399315618257,"LINESTRING (-112.1045861 33.4658864,-112.1029011 33.4611064)"
1,A1,7,B2,1.5425121791386318,"LINESTRING (-112.1045861 33.4658864,-112.0890294 33.4622053)"
1,A1,8,B3,3.038894631458331,"LINESTRING (-112.1045861 33.4658864,-112.0735353 33.4606193)"
1,A1,9,B4,5.054100868055233,"LINESTRING (-112.1045861 33.4658864,-112.0524271 33.4610845)"
1,A1,10,B5,6.083822027261781,"LINESTRING (-112.1045861 33.4658864,-112.0416515 33.4620522)"
1,A1,11,C1,0.9782478439830553,"LINESTRING (-112.1045861 33.4658864,-112.1031041 33.455857)"
1,A1,12,C2,1.7754660552704167,"LINESTRING (-112.1045861 33.4658864,-112.0893081 33.4556315)"
1,A1,13,C3,3.284023057264032,"LINESTRING (-112.1045861 33.4658864,-112.0719272 33.4563067)"
1,A1,14,C4,5.047132236978478,"LINESTRING (-112.1045861 33.4658864,-112.0532398 33.4559058)"
1,A1,15,C5,6.379960250719034,"LINESTRING (-112.1045861 33.4658864,-112.0391707 33.4562565)"
1,A1,16,D1,1.4312410070187134,"LINESTRING (-112.1045861 33.4658864,-112.1029996 33.4511384)"
1,A1,17,D2,1.9897728816490396,"LINESTRING (-112.1045861 33.4658864,-112.0900963 33.4512135)"
1,A1,18,D3,3.4813492237525456,"LINESTRING (-112.1045861 33.4658864,-112.0716895 33.4510685)"
1,A1,19,D4,4.851606048345927,"LINESTRING (-112.1045861 33.4658864,-112.0565171 33.4511371)"
1,A1,20,D5,6.7552803978249845,"LINESTRING (-112.1045861 33.4658864,-112.0361231 33.4512495)"
1,A1,21,E1,1.8814404199422747,"LINESTRING (-112.1045861 33.4658864,-112.1088725 33.4468645)"
1,A1,22,E2,2.3878611194145174,"LINESTRING (-112.1045861 33.4658864,-112.0885491 33.4470385)"
1,A1,23,E3,3.438953091316242,"LINESTRING (-112.1045861 33.4658864,-112.0743469 33.4470228)"
1,A1,24,E4,5.14984184974307,"LINESTRING (-112.1045861 33.4658864,-112.054574 33.4472495)"
1,A1,25,E5,6.666127086110374,"LINESTRING (-112.1045861 33.4658864,-112.0381372 33.4469803)"
1,A1,26,Gate1,2.6071791943539773,"LINESTRING (-112.1045861 33.4658864,-112.1235713 33.44666)"
1,A1,27,Gate2,2.304258813996669,"LINESTRING (-112.1045861 33.4658864,-112.1235713 33.4514)"
1,A1,28,Gate3,2.0591734040741514,"LINESTRING (-112.1045861 33.4658864,-112.1235713 33.45614)"
1,A1,29,Gate4,1.8945032673422444,"LINESTRING (-112.1045861 33.4658864,-112.1235713 33.46088)"
1,A1,30,Gate5,1.832062020689188,"LINESTRING (-112.1045861 33.4658864,-112.1235713 33.46562)"
1,A1,31,Gate6,0.4651451585921601,"LINESTRING (-112.1045861 33.4658864,-112.1063813 33.4703603)"
1,A1,32,Gate7,1.5469003339826102,"LINESTRING (-112.1045861 33.4658864,-112.0891913 33.4703603)"
1,A1,33,Gate8,3.1736048630212483,"LINESTRING (-112.1045861 33.4658864,-112.0720013 33.4703603)"
1,A1,34,Gate9,4.822132471066253,"LINESTRING (-112.1045861 33.4658864,-112.0548113 33.4703603)"
1,A1,35,Gate10,6.475838313997175,"LINESTRING (-112.1045861 33.4658864,-112.0376213 33.4703603)"
1,A1,36,Gate11,8.119780459059164,"LINESTRING (-112.1045861 33.4658864,-112.020435 33.4656203)"
1,A1,37,Gate12,8.13409488554736,"LINESTRING (-112.1045861 33.4658864,-112.020435 33.4608803)"
1,A1,38,Gate13,8.174015268313049,"LINESTRING (-112.1045861 33.4658864,-112.020435 33.4561403)"
1,A1,39,Gate14,8.239169418205849,"LINESTRING (-112.1045861 33.4658864,-112.020435 33.4514003)"
1,A1,40,Gate15,8.328965175394803,"LINESTRING (-112.1045861 33.4658864,-112.020435 33.4466603)"
1,A1,41,Gate16,6.862451568436261,"LINESTRING (-112.1045861 33.4658864,-112.037625 33.44192)"
1,A1,42,Gate17,5.330188135253031,"LINESTRING (-112.1045861 33.4658864,-112.054815 33.44192)"
1,A1,43,Gate18,3.9026780733047737,"LINESTRING (-112.1045861 33.4658864,-112.072005 33.44192)"
1,A1,44,Gate19,2.7483109884287784,"LINESTRING (-112.1045861 33.4658864,-112.089195 33.44192)"
1,A1,45,Gate20,2.319020696972257,"LINESTRING (-112.1045861 33.4658864,-112.106385 33.44192)"
1,A1,1,A1,2.4719756380130794e-12,"LINESTRING (-112.1045861 33.4658864,-112.1045861 33.4658864)"
1,A1,2,A2,1.5446581943788853,"LINESTRING (-112.1045861 33.4658864,-112.0886336 33.4645487)"
1,A1,3,A3,2.896644609898713,"LINESTRING (-112.1045861 33.4658864,-112.0745731 33.4652314)"
1,A1,4,A4,5.00579123899585,"LINESTRING (-112.1045861 33.4658864,-112.0527116 33.4652103)"
1,A1,5,A5,6.401453976773485,"LINESTRING (-112.1045861 33.4658864,-112.0382443 33.4654526)"
1,A1,6,B1,0.4890339931545499,"LINESTRING (-112.1045861 33.4658864,-112.1029011 33.4611064)"
